State,District,Year,Quarter,Total_transaction,Transaction_amount
Maharashtra,mumbai suburban district,2018,Q1 (Jan - Mar),1444587,2385242801
Maharashtra,hingoli district,2018,Q1 (Jan - Mar),70314,57281673
Maharashtra,ratnagiri district,2018,Q1 (Jan - Mar),57950,68234354
Maharashtra,nanded district,2018,Q1 (Jan - Mar),221472,195376791
Maharashtra,osmanabad district,2018,Q1 (Jan - Mar),129616,137513718
Maharashtra,nagpur district,2018,Q1 (Jan - Mar),592456,781981176
Maharashtra,buldhana district,2018,Q1 (Jan - Mar),211789,213497260
Maharashtra,nashik district,2018,Q1 (Jan - Mar),669259,874435847
Maharashtra,akola district,2018,Q1 (Jan - Mar),112541,98691994
Maharashtra,yavatmal district,2018,Q1 (Jan - Mar),120864,120777011
Maharashtra,aurangabad district,2018,Q1 (Jan - Mar),620430,680361961
Maharashtra,amravati district,2018,Q1 (Jan - Mar),219644,203490300
Maharashtra,washim district,2018,Q1 (Jan - Mar),60452,53956265
Maharashtra,sangli district,2018,Q1 (Jan - Mar),231021,241538564
Maharashtra,gadchiroli district,2018,Q1 (Jan - Mar),50072,50790947
Maharashtra,raigad district,2018,Q1 (Jan - Mar),310127,481978060
Maharashtra,palghar district,2018,Q1 (Jan - Mar),316766,432288177
Maharashtra,jalna district,2018,Q1 (Jan - Mar),154861,147117543
Maharashtra,gondia district,2018,Q1 (Jan - Mar),96798,94654514
Maharashtra,ahmednagar district,2018,Q1 (Jan - Mar),438972,522540233
Maharashtra,pune district,2018,Q1 (Jan - Mar),3842929,5378982326
Maharashtra,beed district,2018,Q1 (Jan - Mar),146374,149979287
Maharashtra,satara district,2018,Q1 (Jan - Mar),247012,264857537
Manipur,kangpokpi district,2018,Q1 (Jan - Mar),4187,12129421
Manipur,noney district,2018,Q1 (Jan - Mar),646,747261
Manipur,imphal east district,2018,Q1 (Jan - Mar),21960,26028937
Manipur,thoubal district,2018,Q1 (Jan - Mar),8288,8366772
Manipur,kakching district,2018,Q1 (Jan - Mar),1622,1924584
Manipur,jiribam district,2018,Q1 (Jan - Mar),1305,3564799
Manipur,ukhrul district,2018,Q1 (Jan - Mar),1399,1647288
Manipur,tamenglong district,2018,Q1 (Jan - Mar),1007,1709209
Manipur,kamjong district,2018,Q1 (Jan - Mar),329,236107
Manipur,chandel district,2018,Q1 (Jan - Mar),880,1376995
Manipur,bishnupur district,2018,Q1 (Jan - Mar),7005,11341627
Manipur,senapati district,2018,Q1 (Jan - Mar),613,577840
Manipur,pherzawl district,2018,Q1 (Jan - Mar),2,778
Manipur,churachandpur district,2018,Q1 (Jan - Mar),4081,11708258
Manipur,tengnoupal district,2018,Q1 (Jan - Mar),882,660028
Manipur,imphal west district,2018,Q1 (Jan - Mar),29863,46026262
Meghalaya,north garo hills district,2018,Q1 (Jan - Mar),922,652554
Meghalaya,south west khasi hills district,2018,Q1 (Jan - Mar),319,489330
Meghalaya,west garo hills district,2018,Q1 (Jan - Mar),7660,9199200
Meghalaya,south garo hills district,2018,Q1 (Jan - Mar),705,807410
Meghalaya,east jaintia hills district,2018,Q1 (Jan - Mar),4896,8299361
Meghalaya,south west garo hills district,2018,Q1 (Jan - Mar),798,1015597
Meghalaya,east khasi hills district,2018,Q1 (Jan - Mar),23283,31807959
Meghalaya,east garo hills district,2018,Q1 (Jan - Mar),749,781579
Meghalaya,ribhoi district,2018,Q1 (Jan - Mar),6029,8736566
Meghalaya,west jaintia hills district,2018,Q1 (Jan - Mar),3131,2812937
Meghalaya,west khasi hills district,2018,Q1 (Jan - Mar),1079,1647761
Mizoram,serchhip district,2018,Q1 (Jan - Mar),691,1729998
Mizoram,aizawl district,2018,Q1 (Jan - Mar),12006,27918980
Mizoram,lunglei district,2018,Q1 (Jan - Mar),1604,2350555
Mizoram,mamit district,2018,Q1 (Jan - Mar),1133,5729263
Mizoram,lawngtlai district,2018,Q1 (Jan - Mar),735,547180
Mizoram,kolasib district,2018,Q1 (Jan - Mar),1457,3891685
Mizoram,champhai district,2018,Q1 (Jan - Mar),453,871005
Mizoram,saiha district,2018,Q1 (Jan - Mar),482,2188550
Nagaland,mon district,2018,Q1 (Jan - Mar),1851,2962723
Nagaland,phek district,2018,Q1 (Jan - Mar),1397,1347986
Nagaland,longleng district,2018,Q1 (Jan - Mar),605,547262
Nagaland,mokokchung district,2018,Q1 (Jan - Mar),3428,5653655
Nagaland,kiphire district,2018,Q1 (Jan - Mar),255,558831
Nagaland,kohima district,2018,Q1 (Jan - Mar),11070,20744033
Nagaland,tuensang district,2018,Q1 (Jan - Mar),1861,2939509
Nagaland,peren district,2018,Q1 (Jan - Mar),587,1228042
Nagaland,dimapur district,2018,Q1 (Jan - Mar),18449,38330087
Nagaland,zunheboto district,2018,Q1 (Jan - Mar),1700,1750900
Nagaland,wokha district,2018,Q1 (Jan - Mar),1642,1942858
Odisha,rayagada district,2018,Q1 (Jan - Mar),57875,63041849
Odisha,koraput district,2018,Q1 (Jan - Mar),64106,87612627
Odisha,malkangiri district,2018,Q1 (Jan - Mar),12181,13922771
Odisha,sambalpur district,2018,Q1 (Jan - Mar),135539,130860854
Odisha,kalahandi district,2018,Q1 (Jan - Mar),101889,56923003
Odisha,anugul district,2018,Q1 (Jan - Mar),173164,139694643
Odisha,ganjam district,2018,Q1 (Jan - Mar),399549,379358026
Odisha,jajapur district,2018,Q1 (Jan - Mar),362382,204373666
Odisha,bargarh district,2018,Q1 (Jan - Mar),100526,69991391
Odisha,dhenkanal district,2018,Q1 (Jan - Mar),170704,110743455
Odisha,bhadrak district,2018,Q1 (Jan - Mar),279644,187375014
Odisha,nuapada district,2018,Q1 (Jan - Mar),22483,16219184
Odisha,kendujhar district,2018,Q1 (Jan - Mar),259941,196242627
Odisha,mayurbhanj district,2018,Q1 (Jan - Mar),208105,151786389
Odisha,jharsuguda district,2018,Q1 (Jan - Mar),85127,99628072
Odisha,kandhamal district,2018,Q1 (Jan - Mar),31647,27561407
Odisha,deogarh district,2018,Q1 (Jan - Mar),22191,17727797
Odisha,sundargarh district,2018,Q1 (Jan - Mar),193041,185365810
Odisha,jagatsinghapur district,2018,Q1 (Jan - Mar),226525,119770991
Odisha,balangir district,2018,Q1 (Jan - Mar),122127,99039589
Odisha,baleshwar district,2018,Q1 (Jan - Mar),469068,306223509
Odisha,puri district,2018,Q1 (Jan - Mar),279071,173702320
Odisha,sonepur district,2018,Q1 (Jan - Mar),65573,33907648
Odisha,khordha district,2018,Q1 (Jan - Mar),1013916,1064565482
Odisha,boudh district,2018,Q1 (Jan - Mar),23736,20293882
Odisha,gajapati district,2018,Q1 (Jan - Mar),27344,28674112
Odisha,nayagarh district,2018,Q1 (Jan - Mar),195162,109752751
Odisha,nabarangpur district,2018,Q1 (Jan - Mar),29925,32425549
Odisha,kendrapara district,2018,Q1 (Jan - Mar),189692,109453626
Odisha,cuttack district,2018,Q1 (Jan - Mar),487588,391394151
Puducherry,karaikal district,2018,Q1 (Jan - Mar),10266,17996501
Puducherry,puducherry district,2018,Q1 (Jan - Mar),86486,136205607
Puducherry,yanam district,2018,Q1 (Jan - Mar),5948,9167584
Puducherry,mahe district,2018,Q1 (Jan - Mar),1512,2456276
Punjab,shahid bhagat singh nagar district,2018,Q1 (Jan - Mar),20891,31984799
Punjab,fazilka district,2018,Q1 (Jan - Mar),100864,118915901
Punjab,barnala district,2018,Q1 (Jan - Mar),20348,30779491
Punjab,mansa district,2018,Q1 (Jan - Mar),47047,41535817
Punjab,ludhiana district,2018,Q1 (Jan - Mar),427197,563038260
Punjab,sri muktsar sahib district,2018,Q1 (Jan - Mar),44697,54146157
Punjab,patiala district,2018,Q1 (Jan - Mar),131111,216716752
Punjab,pathankot district,2018,Q1 (Jan - Mar),51474,81047251
Punjab,fatehgarh sahib district,2018,Q1 (Jan - Mar),31868,43563884
Punjab,rupnagar district,2018,Q1 (Jan - Mar),33059,51094982
Punjab,tarn taran district,2018,Q1 (Jan - Mar),23026,43205533
Punjab,sas nagar district,2018,Q1 (Jan - Mar),285119,465850273
Punjab,sangrur district,2018,Q1 (Jan - Mar),89227,118420389
Punjab,jalandhar district,2018,Q1 (Jan - Mar),118981,193577710
Punjab,bathinda district,2018,Q1 (Jan - Mar),96310,151709303
Punjab,kapurthala district,2018,Q1 (Jan - Mar),65770,79325181
Punjab,firozepur district,2018,Q1 (Jan - Mar),43858,68077291
Punjab,gurdaspur district,2018,Q1 (Jan - Mar),33787,57534101
Punjab,amritsar district,2018,Q1 (Jan - Mar),98115,200091373
Punjab,faridkot district,2018,Q1 (Jan - Mar),31684,45932933
Punjab,hoshiarpur district,2018,Q1 (Jan - Mar),43008,64771754
Punjab,moga district,2018,Q1 (Jan - Mar),32992,59439080
Rajasthan,pali district,2018,Q1 (Jan - Mar),111172,141412669
Rajasthan,ganganagar district,2018,Q1 (Jan - Mar),238689,291145139
Rajasthan,churu district,2018,Q1 (Jan - Mar),141055,120983003
Rajasthan,jaipur district,2018,Q1 (Jan - Mar),2417174,2953086960
Rajasthan,baran district,2018,Q1 (Jan - Mar),86147,60944385
Rajasthan,bhilwara district,2018,Q1 (Jan - Mar),305744,353135371
Rajasthan,banswara district,2018,Q1 (Jan - Mar),35340,41401806
Rajasthan,dungarpur district,2018,Q1 (Jan - Mar),29611,42233286
Rajasthan,tonk district,2018,Q1 (Jan - Mar),144453,127600144
Rajasthan,jodhpur district,2018,Q1 (Jan - Mar),317285,467963867
Rajasthan,karauli district,2018,Q1 (Jan - Mar),97830,87918690
Rajasthan,udaipur district,2018,Q1 (Jan - Mar),224103,315736879
Rajasthan,dausa district,2018,Q1 (Jan - Mar),216969,172923365
Rajasthan,nagaur district,2018,Q1 (Jan - Mar),226358,245926094
Rajasthan,bharatpur district,2018,Q1 (Jan - Mar),163715,189769489
Rajasthan,barmer district,2018,Q1 (Jan - Mar),125849,175604034
Rajasthan,ajmer district,2018,Q1 (Jan - Mar),224405,347556929
Rajasthan,chittorgarh district,2018,Q1 (Jan - Mar),143009,149857248
Rajasthan,hanumangarh district,2018,Q1 (Jan - Mar),183162,184278585
Rajasthan,pratapgarh district,2018,Q1 (Jan - Mar),32262,35625792
Rajasthan,sawai madhopur district,2018,Q1 (Jan - Mar),151565,126783052
Rajasthan,jalore district,2018,Q1 (Jan - Mar),63373,75229021
Rajasthan,bikaner district,2018,Q1 (Jan - Mar),176548,242246395
Rajasthan,sikar district,2018,Q1 (Jan - Mar),321709,354268688
Rajasthan,dholpur district,2018,Q1 (Jan - Mar),52731,58347675
Rajasthan,sirohi district,2018,Q1 (Jan - Mar),61986,74517122
Rajasthan,rajsamand district,2018,Q1 (Jan - Mar),56704,89471009
Rajasthan,jaisalmer district,2018,Q1 (Jan - Mar),42472,60441094
Rajasthan,bundi district,2018,Q1 (Jan - Mar),70989,55554458
Rajasthan,jhalawar district,2018,Q1 (Jan - Mar),84376,84754167
Rajasthan,alwar district,2018,Q1 (Jan - Mar),511188,636193637
Rajasthan,kota district,2018,Q1 (Jan - Mar),317338,313545175
Rajasthan,jhunjhunu district,2018,Q1 (Jan - Mar),216379,249837885
Sikkim,south district,2018,Q1 (Jan - Mar),11355,16098282
Sikkim,west district,2018,Q1 (Jan - Mar),4845,7468491
Sikkim,east district,2018,Q1 (Jan - Mar),24432,35907388
Sikkim,north district,2018,Q1 (Jan - Mar),3446,5176776
Tamil Nadu,tiruchirappalli district,2018,Q1 (Jan - Mar),149186,262528157
Tamil Nadu,ramanathapuram district,2018,Q1 (Jan - Mar),24581,45696810
Tamil Nadu,krishnagiri district,2018,Q1 (Jan - Mar),153618,253907426
Tamil Nadu,cuddalore district,2018,Q1 (Jan - Mar),89956,139521484
Tamil Nadu,kancheepuram district,2018,Q1 (Jan - Mar),308279,538409899
Tamil Nadu,tiruppur district,2018,Q1 (Jan - Mar),239740,423271979
Tamil Nadu,dharmapuri district,2018,Q1 (Jan - Mar),63975,104176495
Tamil Nadu,thoothukkudi district,2018,Q1 (Jan - Mar),37172,55782894
Tamil Nadu,thanjavur district,2018,Q1 (Jan - Mar),88574,145796314
Tamil Nadu,madurai district,2018,Q1 (Jan - Mar),129858,232151304
Tamil Nadu,tiruvannamalai district,2018,Q1 (Jan - Mar),72372,91216191
Tamil Nadu,salem district,2018,Q1 (Jan - Mar),219916,375963971
Tamil Nadu,nagapattinam district,2018,Q1 (Jan - Mar),25394,46160213
Tamil Nadu,tirupathur district,2018,Q1 (Jan - Mar),38799,56805034
Tamil Nadu,ariyalur district,2018,Q1 (Jan - Mar),16068,28339477
Tamil Nadu,chennai district,2018,Q1 (Jan - Mar),2656230,4281137762
Tamil Nadu,the nilgiris district,2018,Q1 (Jan - Mar),29334,55552425
Tamil Nadu,erode district,2018,Q1 (Jan - Mar),114560,198072372
Tamil Nadu,karur district,2018,Q1 (Jan - Mar),42198,76141519
Tamil Nadu,kallakkurichi district,2018,Q1 (Jan - Mar),32666,53643331
Tamil Nadu,viluppuram district,2018,Q1 (Jan - Mar),59239,96341148
Tamil Nadu,pudukkottai district,2018,Q1 (Jan - Mar),35973,65083487
Tamil Nadu,perambalur district,2018,Q1 (Jan - Mar),13293,19364164
Tamil Nadu,coimbatore district,2018,Q1 (Jan - Mar),533919,913824434
Tamil Nadu,virudhunagar district,2018,Q1 (Jan - Mar),40154,64399880
Tamil Nadu,dindigul district,2018,Q1 (Jan - Mar),65863,118771377
Tamil Nadu,sivaganga district,2018,Q1 (Jan - Mar),34130,63944318
Tamil Nadu,tenkasi district,2018,Q1 (Jan - Mar),24822,39439630
Tamil Nadu,chengalpattu district,2018,Q1 (Jan - Mar),569483,1030187164
Tamil Nadu,kanniyakumari district,2018,Q1 (Jan - Mar),44474,72304912
Tamil Nadu,tirunelveli district,2018,Q1 (Jan - Mar),50976,96759984
Tamil Nadu,thiruvallur district,2018,Q1 (Jan - Mar),413340,730210413
Tamil Nadu,theni district,2018,Q1 (Jan - Mar),33275,54074355
Tamil Nadu,ranipet district,2018,Q1 (Jan - Mar),50346,68782429
Tamil Nadu,namakkal district,2018,Q1 (Jan - Mar),99497,178022610
Tamil Nadu,vellore district,2018,Q1 (Jan - Mar),104902,153394007
Tamil Nadu,thiruvarur district,2018,Q1 (Jan - Mar),20460,32378308
Telangana,narayanpet district,2018,Q1 (Jan - Mar),38804,42264263
Telangana,nalgonda district,2018,Q1 (Jan - Mar),204137,267825160
Telangana,jangaon district,2018,Q1 (Jan - Mar),80758,81262680
Telangana,bhadradri kothagudem district,2018,Q1 (Jan - Mar),129015,235828536
Telangana,warangal rural district,2018,Q1 (Jan - Mar),104385,79204912
Telangana,kumuram bheem asifabad district,2018,Q1 (Jan - Mar),26226,29592040
Telangana,nizamabad district,2018,Q1 (Jan - Mar),140986,174181538
Telangana,adilabad district,2018,Q1 (Jan - Mar),35960,51488627
Telangana,rajanna sircilla district,2018,Q1 (Jan - Mar),68682,96136732
Telangana,nagarkurnool district,2018,Q1 (Jan - Mar),83679,157664183
Telangana,peddapalle district,2018,Q1 (Jan - Mar),169274,199610181
Telangana,nirmal district,2018,Q1 (Jan - Mar),63804,86249120
Telangana,mahabubabad district,2018,Q1 (Jan - Mar),73810,81345319
Telangana,sangareddy district,2018,Q1 (Jan - Mar),291510,399236233
Telangana,wanaparthy district,2018,Q1 (Jan - Mar),53432,93331113
Telangana,vikarabad district,2018,Q1 (Jan - Mar),70973,97615071
Telangana,jagtial district,2018,Q1 (Jan - Mar),93840,119523180
Telangana,yadadri bhuvanagiri district,2018,Q1 (Jan - Mar),119620,154266151
Telangana,medak district,2018,Q1 (Jan - Mar),74192,89096759
Telangana,mahbubnagar district,2018,Q1 (Jan - Mar),96136,141574548
Telangana,jaya shankar bhalupally district,2018,Q1 (Jan - Mar),53916,76221067
Telangana,warangal urban district,2018,Q1 (Jan - Mar),349165,421074106
Telangana,rangareddy district,2018,Q1 (Jan - Mar),1459174,2677304926
Telangana,hyderabad district,2018,Q1 (Jan - Mar),2545507,4287223789
Telangana,suryapet district,2018,Q1 (Jan - Mar),122502,149966933
Telangana,jogulamba gadwal district,2018,Q1 (Jan - Mar),50179,62386167
Telangana,kamareddy district,2018,Q1 (Jan - Mar),84914,101353626
Telangana,mulugu district,2018,Q1 (Jan - Mar),26582,42538489
Telangana,medchal malkajgiri district,2018,Q1 (Jan - Mar),1131530,1912837340
Telangana,karimnagar district,2018,Q1 (Jan - Mar),224324,271526470
Telangana,mancherial district,2018,Q1 (Jan - Mar),127357,184652405
Telangana,siddipet district,2018,Q1 (Jan - Mar),144429,197965017
Telangana,khammam district,2018,Q1 (Jan - Mar),183964,245857422
Tripura,unakoti district,2018,Q1 (Jan - Mar),5068,4349605
Tripura,khowai district,2018,Q1 (Jan - Mar),8838,7242490
Tripura,sepahijala district,2018,Q1 (Jan - Mar),14107,13224752
Tripura,north tripura district,2018,Q1 (Jan - Mar),9915,10869174
Tripura,dhalai district,2018,Q1 (Jan - Mar),9195,8812172
Tripura,south tripura district,2018,Q1 (Jan - Mar),18338,13785118
Tripura,gomati district,2018,Q1 (Jan - Mar),12229,11277259
Tripura,west tripura district,2018,Q1 (Jan - Mar),70467,68418341
Uttar Pradesh,amethi district,2018,Q1 (Jan - Mar),96408,86534576
Uttar Pradesh,siddharthnagar district,2018,Q1 (Jan - Mar),76809,95934878
Uttar Pradesh,auraiya district,2018,Q1 (Jan - Mar),65304,61921892
Uttar Pradesh,sambhal district,2018,Q1 (Jan - Mar),53722,61975314
Uttar Pradesh,kanpur nagar district,2018,Q1 (Jan - Mar),493390,550298919
Uttar Pradesh,aligarh district,2018,Q1 (Jan - Mar),194881,227055506
Uttar Pradesh,mahoba district,2018,Q1 (Jan - Mar),36881,30113589
Uttar Pradesh,lucknow district,2018,Q1 (Jan - Mar),949749,1271848634
Uttar Pradesh,sant kabeer nagar district,2018,Q1 (Jan - Mar),57222,59126397
Uttar Pradesh,hathras district,2018,Q1 (Jan - Mar),51845,51152501
Uttar Pradesh,budaun district,2018,Q1 (Jan - Mar),63143,50581911
Uttar Pradesh,moradabad district,2018,Q1 (Jan - Mar),144223,214140867
Uttar Pradesh,kushinagar district,2018,Q1 (Jan - Mar),216583,220348476
Uttar Pradesh,baghpat district,2018,Q1 (Jan - Mar),57482,82062655
Uttar Pradesh,shahjahanpur district,2018,Q1 (Jan - Mar),106997,80844329
Uttar Pradesh,muzaffarnagar district,2018,Q1 (Jan - Mar),141166,174688164
Uttar Pradesh,ambedkar nagar district,2018,Q1 (Jan - Mar),116711,88818565
Uttar Pradesh,bahraich district,2018,Q1 (Jan - Mar),74017,66721477
Uttar Pradesh,jalaun district,2018,Q1 (Jan - Mar),90820,63496877
Uttar Pradesh,rampur district,2018,Q1 (Jan - Mar),89298,67896658
Uttar Pradesh,ballia district,2018,Q1 (Jan - Mar),153366,179589107
Uttar Pradesh,shravasti district,2018,Q1 (Jan - Mar),17420,17770174
Uttar Pradesh,kasganj district,2018,Q1 (Jan - Mar),40039,36239334
Uttar Pradesh,varanasi district,2018,Q1 (Jan - Mar),573338,534929627
Uttar Pradesh,gautam buddha nagar district,2018,Q1 (Jan - Mar),1387567,2065704006
Uttar Pradesh,basti district,2018,Q1 (Jan - Mar),104079,97389540
Uttar Pradesh,shamli district,2018,Q1 (Jan - Mar),50512,62956282
Uttar Pradesh,maharajganj district,2018,Q1 (Jan - Mar),105577,120097062
Uttar Pradesh,etawah district,2018,Q1 (Jan - Mar),67994,71410064
Uttar Pradesh,etah district,2018,Q1 (Jan - Mar),41571,46749490
Uttar Pradesh,banda district,2018,Q1 (Jan - Mar),50935,44150239
Uttar Pradesh,bijnor district,2018,Q1 (Jan - Mar),142321,165947956
Uttar Pradesh,hardoi district,2018,Q1 (Jan - Mar),97252,77897802
Uttar Pradesh,balrampur district,2018,Q1 (Jan - Mar),32628,46601180
Uttar Pradesh,amroha district,2018,Q1 (Jan - Mar),72415,76524251
Uttar Pradesh,pilibhit district,2018,Q1 (Jan - Mar),83803,59744410
Uttar Pradesh,mainpuri district,2018,Q1 (Jan - Mar),66092,48645519
Uttar Pradesh,kanpur dehat district,2018,Q1 (Jan - Mar),51507,43732800
Uttar Pradesh,jaunpur district,2018,Q1 (Jan - Mar),236534,219620789
Uttar Pradesh,kaushambi district,2018,Q1 (Jan - Mar),37326,28667776
Uttar Pradesh,hapur district,2018,Q1 (Jan - Mar),87259,108354118
Uttar Pradesh,hamirpur district,2018,Q1 (Jan - Mar),60464,34057723
Uttar Pradesh,meerut district,2018,Q1 (Jan - Mar),267015,345744809
Uttar Pradesh,mathura district,2018,Q1 (Jan - Mar),161451,190549339
Uttar Pradesh,chitrakoot district,2018,Q1 (Jan - Mar),28904,25820943
Uttar Pradesh,lalitpur district,2018,Q1 (Jan - Mar),56296,44287534
Uttar Pradesh,mau district,2018,Q1 (Jan - Mar),99946,87473873
Uttar Pradesh,mirzapur district,2018,Q1 (Jan - Mar),110239,90490890
Uttar Pradesh,bulandshahr district,2018,Q1 (Jan - Mar),140393,160467571
Uttar Pradesh,gonda district,2018,Q1 (Jan - Mar),101085,106826666
Uttar Pradesh,jhansi district,2018,Q1 (Jan - Mar),187592,187418140
Uttar Pradesh,chandauli district,2018,Q1 (Jan - Mar),100454,88729334
Uttar Pradesh,bhadohi district,2018,Q1 (Jan - Mar),83213,73257504
Uttar Pradesh,pratapgarh district,2018,Q1 (Jan - Mar),118509,96708177
Uttar Pradesh,saharanpur district,2018,Q1 (Jan - Mar),201611,190242510
Uttar Pradesh,bara banki district,2018,Q1 (Jan - Mar),111809,86397546
Uttar Pradesh,bareilly district,2018,Q1 (Jan - Mar),306561,272420019
Uttar Pradesh,sitapur district,2018,Q1 (Jan - Mar),150536,90293233
Uttar Pradesh,sultanpur district,2018,Q1 (Jan - Mar),118235,109203364
Uttar Pradesh,agra district,2018,Q1 (Jan - Mar),298049,353477588
Uttar Pradesh,fatehpur district,2018,Q1 (Jan - Mar),74858,63961334
Uttar Pradesh,rae bareli district,2018,Q1 (Jan - Mar),91518,83209946
Uttar Pradesh,firozabad district,2018,Q1 (Jan - Mar),74687,80497170
Uttar Pradesh,kheri district,2018,Q1 (Jan - Mar),176154,110918009
Uttar Pradesh,gorakhpur district,2018,Q1 (Jan - Mar),324943,377954039
