State,District,Year,Quarter,Register,App_opened
West Bengal,paschim medinipur district,2021,Q3 (Jul - Sep),922218,20226812
West Bengal,dakshin dinajpur district,2021,Q3 (Jul - Sep),304201,4804545
West Bengal,jalpaiguri district,2021,Q3 (Jul - Sep),280624,7690594
West Bengal,purulia district,2021,Q3 (Jul - Sep),469472,11407463
West Bengal,north twenty four parganas district,2021,Q3 (Jul - Sep),2852030,47835815
West Bengal,bankura district,2021,Q3 (Jul - Sep),695804,14483541
West Bengal,jhargram district,2021,Q3 (Jul - Sep),133927,4306987
West Bengal,howrah district,2021,Q3 (Jul - Sep),1077467,15417318
West Bengal,hooghly district,2021,Q3 (Jul - Sep),1198858,18451061
West Bengal,kolkata district,2021,Q3 (Jul - Sep),2078360,32297893
West Bengal,koch bihar district,2021,Q3 (Jul - Sep),401546,9466032
West Bengal,alipurduar district,2021,Q3 (Jul - Sep),195128,5854359
West Bengal,paschim bardhaman district,2021,Q3 (Jul - Sep),845830,13640640
West Bengal,nadia district,2021,Q3 (Jul - Sep),1026795,16684700
West Bengal,birbhum district,2021,Q3 (Jul - Sep),644407,10749052
West Bengal,purba medinipur district,2021,Q3 (Jul - Sep),1017925,18619093
West Bengal,maldah district,2021,Q3 (Jul - Sep),710699,15940220
West Bengal,darjiling district,2021,Q3 (Jul - Sep),428460,8582057
Andaman & Nicobar,north and middle andaman district,2021,Q4 (Oct - Dec),10002,171921
Andaman & Nicobar,south andaman district,2021,Q4 (Oct - Dec),59807,1863037
Andaman & Nicobar,nicobars district,2021,Q4 (Oct - Dec),1971,77952
Andhra Pradesh,east godavari district,2021,Q4 (Oct - Dec),2294347,142536856
Andhra Pradesh,srikakulam district,2021,Q4 (Oct - Dec),965335,61654215
Andhra Pradesh,visakhapatnam district,2021,Q4 (Oct - Dec),2888774,188757640
Andhra Pradesh,prakasam district,2021,Q4 (Oct - Dec),1325728,86410317
Andhra Pradesh,anantapur district,2021,Q4 (Oct - Dec),1719437,120768682
Andhra Pradesh,kurnool district,2021,Q4 (Oct - Dec),1628242,97379271
Andhra Pradesh,guntur district,2021,Q4 (Oct - Dec),2252443,130920743
Andhra Pradesh,krishna district,2021,Q4 (Oct - Dec),2288148,134436469
Andhra Pradesh,spsr nellore district,2021,Q4 (Oct - Dec),1349290,90814672
Andhra Pradesh,vizianagaram district,2021,Q4 (Oct - Dec),839606,56101822
Andhra Pradesh,ysr district,2021,Q4 (Oct - Dec),1262963,83534122
Andhra Pradesh,west godavari district,2021,Q4 (Oct - Dec),1532898,100007280
Andhra Pradesh,chittoor district,2021,Q4 (Oct - Dec),2141818,154395512
Arunachal Pradesh,lower subansiri district,2021,Q4 (Oct - Dec),10187,348485
Arunachal Pradesh,tirap district,2021,Q4 (Oct - Dec),9331,311867
Arunachal Pradesh,papum pare district,2021,Q4 (Oct - Dec),104806,3554385
Arunachal Pradesh,anjaw district,2021,Q4 (Oct - Dec),3342,125753
Arunachal Pradesh,lower siang district,2021,Q4 (Oct - Dec),4550,156209
Arunachal Pradesh,dibang valley district,2021,Q4 (Oct - Dec),621,18166
Arunachal Pradesh,west kameng district,2021,Q4 (Oct - Dec),26237,1160379
Arunachal Pradesh,shi yomi district,2021,Q4 (Oct - Dec),498,15201
Arunachal Pradesh,east kameng district,2021,Q4 (Oct - Dec),5027,153109
Arunachal Pradesh,lohit district,2021,Q4 (Oct - Dec),17980,728676
Arunachal Pradesh,lepa rada district,2021,Q4 (Oct - Dec),3810,168938
Arunachal Pradesh,lower dibang valley district,2021,Q4 (Oct - Dec),10679,341060
Arunachal Pradesh,longding district,2021,Q4 (Oct - Dec),5345,215529
Arunachal Pradesh,west siang district,2021,Q4 (Oct - Dec),13555,389171
Arunachal Pradesh,kamle district,2021,Q4 (Oct - Dec),1069,48042
Arunachal Pradesh,upper siang district,2021,Q4 (Oct - Dec),4850,208167
Arunachal Pradesh,kurung kumey district,2021,Q4 (Oct - Dec),1633,54213
Arunachal Pradesh,siang district,2021,Q4 (Oct - Dec),3675,121770
Arunachal Pradesh,kra daadi district,2021,Q4 (Oct - Dec),1593,63448
Arunachal Pradesh,changlang district,2021,Q4 (Oct - Dec),25155,829350
Arunachal Pradesh,pakke kessang district,2021,Q4 (Oct - Dec),835,35976
Arunachal Pradesh,east siang district,2021,Q4 (Oct - Dec),24208,897713
Arunachal Pradesh,upper subansiri district,2021,Q4 (Oct - Dec),8201,240330
Arunachal Pradesh,tawang district,2021,Q4 (Oct - Dec),14665,506240
Arunachal Pradesh,namsai district,2021,Q4 (Oct - Dec),13092,538118
Assam,tinsukia district,2021,Q4 (Oct - Dec),168240,4571817
Assam,lakhimpur district,2021,Q4 (Oct - Dec),112578,3052330
Assam,kamrup district,2021,Q4 (Oct - Dec),185421,6175246
Assam,kokrajhar district,2021,Q4 (Oct - Dec),76692,2507680
Assam,karbi anglong district,2021,Q4 (Oct - Dec),73615,2344797
Assam,sivasagar district,2021,Q4 (Oct - Dec),95808,2321592
Assam,dibrugarh district,2021,Q4 (Oct - Dec),197521,5149894
Assam,south salmara mancachar district,2021,Q4 (Oct - Dec),35734,1369487
Assam,nagaon district,2021,Q4 (Oct - Dec),251340,7349395
Assam,dhubri district,2021,Q4 (Oct - Dec),128621,4376764
Assam,golaghat district,2021,Q4 (Oct - Dec),124410,3059708
Assam,udalguri district,2021,Q4 (Oct - Dec),73549,2143715
Assam,majuli district,2021,Q4 (Oct - Dec),17302,400595
Assam,sonitpur district,2021,Q4 (Oct - Dec),198091,6507485
Assam,hojai district,2021,Q4 (Oct - Dec),80848,2587455
Assam,marigaon district,2021,Q4 (Oct - Dec),110380,3467049
Assam,chirang district,2021,Q4 (Oct - Dec),45723,1482160
Assam,cachar district,2021,Q4 (Oct - Dec),215876,6312757
Assam,nalbari district,2021,Q4 (Oct - Dec),85746,2222971
Assam,west karbi anglong district,2021,Q4 (Oct - Dec),16379,459225
Assam,dhemaji district,2021,Q4 (Oct - Dec),86582,2586474
Assam,karimganj district,2021,Q4 (Oct - Dec),113394,3395241
Assam,bongaigaon district,2021,Q4 (Oct - Dec),101421,3376217
Assam,dima hasao district,2021,Q4 (Oct - Dec),30548,964041
Assam,baksa district,2021,Q4 (Oct - Dec),95091,2947731
Assam,charaideo district,2021,Q4 (Oct - Dec),51160,1340763
Assam,darrang district,2021,Q4 (Oct - Dec),89928,3464853
Assam,kamrup metropolitan district,2021,Q4 (Oct - Dec),723960,23330640
Assam,hailakandi district,2021,Q4 (Oct - Dec),72136,2445266
Assam,barpeta district,2021,Q4 (Oct - Dec),223375,9310490
Assam,goalpara district,2021,Q4 (Oct - Dec),115431,3942659
Assam,biswanath district,2021,Q4 (Oct - Dec),67580,2054065
Assam,jorhat district,2021,Q4 (Oct - Dec),145111,3579873
Bihar,madhepura district,2021,Q4 (Oct - Dec),262206,10402002
Bihar,purnia district,2021,Q4 (Oct - Dec),472750,19907962
Bihar,nalanda district,2021,Q4 (Oct - Dec),528281,15223943
Bihar,buxar district,2021,Q4 (Oct - Dec),247005,7400896
Bihar,darbhanga district,2021,Q4 (Oct - Dec),628529,25312106
Bihar,nawada district,2021,Q4 (Oct - Dec),307666,10568023
Bihar,jamui district,2021,Q4 (Oct - Dec),235801,9383204
Bihar,sheikhpura district,2021,Q4 (Oct - Dec),89702,2540493
Bihar,siwan district,2021,Q4 (Oct - Dec),552651,24348910
Bihar,muzaffarpur district,2021,Q4 (Oct - Dec),903775,36050072
Bihar,patna district,2021,Q4 (Oct - Dec),2303852,69546634
Bihar,jehanabad district,2021,Q4 (Oct - Dec),170164,5595078
Bihar,rohtas district,2021,Q4 (Oct - Dec),503828,17122315
Bihar,begusarai district,2021,Q4 (Oct - Dec),463557,15751510
Bihar,supaul district,2021,Q4 (Oct - Dec),293225,11472917
Bihar,sitamarhi district,2021,Q4 (Oct - Dec),432514,15814002
Bihar,saran district,2021,Q4 (Oct - Dec),631469,25767453
Bihar,arwal district,2021,Q4 (Oct - Dec),95398,3126382
Bihar,vaishali district,2021,Q4 (Oct - Dec),576156,22911298
Bihar,pashchim champaran district,2021,Q4 (Oct - Dec),647450,28841290
Bihar,gopalganj district,2021,Q4 (Oct - Dec),432546,18206196
Bihar,lakhisarai district,2021,Q4 (Oct - Dec),146950,4888202
Bihar,aurangabad district,2021,Q4 (Oct - Dec),379357,15198813
Bihar,kaimur bhabua district,2021,Q4 (Oct - Dec),208596,6645159
Bihar,araria district,2021,Q4 (Oct - Dec),346285,14269965
Bihar,munger district,2021,Q4 (Oct - Dec),235246,7353987
Bihar,katihar district,2021,Q4 (Oct - Dec),410498,18358609
Bihar,khagaria district,2021,Q4 (Oct - Dec),224050,8252861
Bihar,saharsa district,2021,Q4 (Oct - Dec),282456,11592957
Bihar,bhagalpur district,2021,Q4 (Oct - Dec),573035,17844987
Bihar,madhubani district,2021,Q4 (Oct - Dec),629986,26796754
Bihar,kishanganj district,2021,Q4 (Oct - Dec),202863,8182123
Bihar,gaya district,2021,Q4 (Oct - Dec),721905,27405704
Bihar,samastipur district,2021,Q4 (Oct - Dec),630218,24109034
Bihar,banka district,2021,Q4 (Oct - Dec),216263,6644455
Bihar,purbi champaran district,2021,Q4 (Oct - Dec),853893,38615069
Bihar,sheohar district,2021,Q4 (Oct - Dec),73732,3184802
Bihar,bhojpur district,2021,Q4 (Oct - Dec),422123,12764671
Chandigarh,chandigarh district,2021,Q4 (Oct - Dec),512092,11603954
Chhattisgarh,dhamtari district,2021,Q4 (Oct - Dec),130540,4563914
Chhattisgarh,korba district,2021,Q4 (Oct - Dec),299191,15291693
Chhattisgarh,surajpur district,2021,Q4 (Oct - Dec),119950,5888039
Chhattisgarh,baloda bazar district,2021,Q4 (Oct - Dec),220188,9299441
Chhattisgarh,sukma district,2021,Q4 (Oct - Dec),37238,1683971
Chhattisgarh,raigarh district,2021,Q4 (Oct - Dec),378507,18123023
Chhattisgarh,janjgir champa district,2021,Q4 (Oct - Dec),368980,19120514
Chhattisgarh,jashpur district,2021,Q4 (Oct - Dec),122371,5203432
Chhattisgarh,balod district,2021,Q4 (Oct - Dec),132353,4855195
Chhattisgarh,kabirdham district,2021,Q4 (Oct - Dec),119692,4796979
Chhattisgarh,surguja district,2021,Q4 (Oct - Dec),183559,9370119
Chhattisgarh,dantewada district,2021,Q4 (Oct - Dec),53888,2137469
Chhattisgarh,gariyaband district,2021,Q4 (Oct - Dec),77202,3266847
Chhattisgarh,durg district,2021,Q4 (Oct - Dec),604621,26669512
Chhattisgarh,rajnandgaon district,2021,Q4 (Oct - Dec),248230,10157759
Chhattisgarh,raipur district,2021,Q4 (Oct - Dec),979741,44316810
Chhattisgarh,narayanpur district,2021,Q4 (Oct - Dec),21314,840302
Chhattisgarh,kanker district,2021,Q4 (Oct - Dec),125415,4897534
Chhattisgarh,korea district,2021,Q4 (Oct - Dec),120005,5630126
Chhattisgarh,mungeli district,2021,Q4 (Oct - Dec),87075,3539284
Chhattisgarh,bilaspur district,2021,Q4 (Oct - Dec),506449,23402865
Chhattisgarh,balrampur district,2021,Q4 (Oct - Dec),93661,5017173
Chhattisgarh,bijapur district,2021,Q4 (Oct - Dec),43663,2174445
Chhattisgarh,bemetara district,2021,Q4 (Oct - Dec),111174,3953868
Chhattisgarh,bastar district,2021,Q4 (Oct - Dec),134164,6108764
Chhattisgarh,kondagaon district,2021,Q4 (Oct - Dec),72791,3197223
Chhattisgarh,mahasamund district,2021,Q4 (Oct - Dec),173519,8246282
Dadra and Nagar Haveli and Daman and Diu,diu district,2021,Q4 (Oct - Dec),14047,295151
Dadra and Nagar Haveli and Daman and Diu,daman district,2021,Q4 (Oct - Dec),145806,5114006
Dadra and Nagar Haveli and Daman and Diu,dadra and nagar haveli district,2021,Q4 (Oct - Dec),239110,9600298
Delhi,south district,2021,Q4 (Oct - Dec),911399,25318053
Delhi,central district,2021,Q4 (Oct - Dec),1263911,39285773
Delhi,new delhi district,2021,Q4 (Oct - Dec),1263818,40877291
Delhi,west district,2021,Q4 (Oct - Dec),1905278,45912758
Delhi,south west district,2021,Q4 (Oct - Dec),1036466,26351151
Delhi,south east delhi district,2021,Q4 (Oct - Dec),1537814,45953793
Delhi,shahdara district,2021,Q4 (Oct - Dec),779798,18226720
Delhi,north east district,2021,Q4 (Oct - Dec),696743,18668707
Delhi,east district,2021,Q4 (Oct - Dec),957392,23373406
Delhi,north west district,2021,Q4 (Oct - Dec),1339480,32390512
Delhi,north district,2021,Q4 (Oct - Dec),1093028,29311189
Goa,north goa district,2021,Q4 (Oct - Dec),430814,18057835
Goa,south goa district,2021,Q4 (Oct - Dec),266364,10230419
Gujarat,anand district,2021,Q4 (Oct - Dec),485306,9981987
Gujarat,jamnagar district,2021,Q4 (Oct - Dec),331942,6896774
Gujarat,devbhumi dwarka district,2021,Q4 (Oct - Dec),115900,2359435
Gujarat,rajkot district,2021,Q4 (Oct - Dec),837869,15665197
Gujarat,aravallis district,2021,Q4 (Oct - Dec),183617,5917538
Gujarat,chhotaudepur district,2021,Q4 (Oct - Dec),77777,1850678
Gujarat,botad district,2021,Q4 (Oct - Dec),157462,4378199
Gujarat,bharuch district,2021,Q4 (Oct - Dec),679705,23721158
Gujarat,bhavnagar district,2021,Q4 (Oct - Dec),558013,10583117
Gujarat,junagadh district,2021,Q4 (Oct - Dec),240022,3983195
Gujarat,mahesana district,2021,Q4 (Oct - Dec),618376,18408357
Gujarat,the dangs district,2021,Q4 (Oct - Dec),22325,682005
Gujarat,kheda district,2021,Q4 (Oct - Dec),377827,8810443
Gujarat,surat district,2021,Q4 (Oct - Dec),3026960,70043416
Gujarat,porbandar district,2021,Q4 (Oct - Dec),83713,1326247
Gujarat,gandhinagar district,2021,Q4 (Oct - Dec),754369,23172671
Gujarat,panch mahals district,2021,Q4 (Oct - Dec),246694,6699089
Gujarat,narmada district,2021,Q4 (Oct - Dec),68577,2219237
Gujarat,gir somnath district,2021,Q4 (Oct - Dec),204170,4304710
Gujarat,valsad district,2021,Q4 (Oct - Dec),605655,20362236
Gujarat,mahisagar district,2021,Q4 (Oct - Dec),110939,2564905
Gujarat,sabar kantha district,2021,Q4 (Oct - Dec),321717,10478837
Gujarat,tapi district,2021,Q4 (Oct - Dec),127186,3764085
Gujarat,vadodara district,2021,Q4 (Oct - Dec),1292097,33004408
Gujarat,banas kantha district,2021,Q4 (Oct - Dec),751116,29341685
Gujarat,amreli district,2021,Q4 (Oct - Dec),237874,5251219
Gujarat,ahmadabad district,2021,Q4 (Oct - Dec),3679243,106054208
Gujarat,dohad district,2021,Q4 (Oct - Dec),181787,5398314
Gujarat,navsari district,2021,Q4 (Oct - Dec),267352,5803020
Gujarat,patan district,2021,Q4 (Oct - Dec),308499,9755228
Gujarat,kachchh district,2021,Q4 (Oct - Dec),630878,20539880
Gujarat,surendranagar district,2021,Q4 (Oct - Dec),295801,7294918
Gujarat,morbi district,2021,Q4 (Oct - Dec),258433,7229813
Haryana,yamunanagar district,2021,Q4 (Oct - Dec),323121,7741855
Haryana,sonipat district,2021,Q4 (Oct - Dec),588700,17748673
Haryana,jind district,2021,Q4 (Oct - Dec),340969,9085091
Haryana,rohtak district,2021,Q4 (Oct - Dec),407245,11928009
Haryana,faridabad district,2021,Q4 (Oct - Dec),1559756,57438537
Haryana,mahendragarh district,2021,Q4 (Oct - Dec),330237,14734337
Haryana,hisar district,2021,Q4 (Oct - Dec),648827,20705821
Haryana,karnal district,2021,Q4 (Oct - Dec),497166,13403200
Haryana,fatehabad district,2021,Q4 (Oct - Dec),266637,7084866
Haryana,palwal district,2021,Q4 (Oct - Dec),415495,22420687
Haryana,charkhi dadri district,2021,Q4 (Oct - Dec),110066,3868580
Haryana,ambala district,2021,Q4 (Oct - Dec),378472,9013011
Haryana,rewari district,2021,Q4 (Oct - Dec),559494,26198366
Haryana,panchkula district,2021,Q4 (Oct - Dec),274389,6464220
Haryana,bhiwani district,2021,Q4 (Oct - Dec),375910,13585473
Haryana,sirsa district,2021,Q4 (Oct - Dec),386829,9891781
Haryana,mewat district,2021,Q4 (Oct - Dec),354072,22238348
Haryana,panipat district,2021,Q4 (Oct - Dec),523678,15114769
Haryana,gurugram district,2021,Q4 (Oct - Dec),2764490,123086843
Haryana,kaithal district,2021,Q4 (Oct - Dec),271182,6547748
Haryana,kurukshetra district,2021,Q4 (Oct - Dec),320754,8758143
Haryana,jhajjar district,2021,Q4 (Oct - Dec),418950,15118629
Himachal Pradesh,solan district,2021,Q4 (Oct - Dec),385901,10347236
Himachal Pradesh,sirmaur district,2021,Q4 (Oct - Dec),144716,3750604
Himachal Pradesh,shimla district,2021,Q4 (Oct - Dec),251745,5770212
Himachal Pradesh,bilaspur district,2021,Q4 (Oct - Dec),97687,2031090
Himachal Pradesh,hamirpur district,2021,Q4 (Oct - Dec),135670,2858483
Himachal Pradesh,una district,2021,Q4 (Oct - Dec),125192,2739101
Himachal Pradesh,kangra district,2021,Q4 (Oct - Dec),380492,8495356
Himachal Pradesh,kullu district,2021,Q4 (Oct - Dec),132702,3731636
Himachal Pradesh,mandi district,2021,Q4 (Oct - Dec),231360,4546592
Himachal Pradesh,lahul and spiti district,2021,Q4 (Oct - Dec),5052,249743
Himachal Pradesh,chamba district,2021,Q4 (Oct - Dec),96745,2375444
Himachal Pradesh,kinnaur district,2021,Q4 (Oct - Dec),26485,775485
Jammu & Kashmir,muzaffarabad district,2021,Q4 (Oct - Dec),506,22752
Jammu & Kashmir,doda district,2021,Q4 (Oct - Dec),33427,846302
Jammu & Kashmir,samba district,2021,Q4 (Oct - Dec),66057,1804895
Jammu & Kashmir,mirpur district,2021,Q4 (Oct - Dec),6709,171174
Jammu & Kashmir,srinagar district,2021,Q4 (Oct - Dec),130968,2897946
Jammu & Kashmir,baramulla district,2021,Q4 (Oct - Dec),112175,2592259
Jammu & Kashmir,jammu district,2021,Q4 (Oct - Dec),378618,8499645
Jammu & Kashmir,ganderbal district,2021,Q4 (Oct - Dec),27599,699275
Jammu & Kashmir,udhampur district,2021,Q4 (Oct - Dec),73525,2166683
Jammu & Kashmir,bandipore district,2021,Q4 (Oct - Dec),30502,782430
Jammu & Kashmir,reasi district,2021,Q4 (Oct - Dec),34767,1115094
Jammu & Kashmir,shopian district,2021,Q4 (Oct - Dec),20780,528874
Jammu & Kashmir,poonch district,2021,Q4 (Oct - Dec),35913,914840
Jammu & Kashmir,kathua district,2021,Q4 (Oct - Dec),78693,1976525
Jammu & Kashmir,kishtwar district,2021,Q4 (Oct - Dec),15389,430915
Jammu & Kashmir,pulwama district,2021,Q4 (Oct - Dec),57630,1470314
Jammu & Kashmir,ramban district,2021,Q4 (Oct - Dec),21283,726042
Jammu & Kashmir,rajouri district,2021,Q4 (Oct - Dec),59304,1466839
Jammu & Kashmir,kulgam district,2021,Q4 (Oct - Dec),39481,885164
Jammu & Kashmir,budgam district,2021,Q4 (Oct - Dec),83726,2099845
Jammu & Kashmir,anantnag district,2021,Q4 (Oct - Dec),75622,1791477
Jammu & Kashmir,kupwara district,2021,Q4 (Oct - Dec),74136,2122858
Jharkhand,ramgarh district,2021,Q4 (Oct - Dec),267710,13128254
Jharkhand,ranchi district,2021,Q4 (Oct - Dec),1050479,47168019
Jharkhand,east singhbhum district,2021,Q4 (Oct - Dec),686766,25038156
Jharkhand,jamtara district,2021,Q4 (Oct - Dec),121635,2085697
Jharkhand,dumka district,2021,Q4 (Oct - Dec),133647,4199037
Jharkhand,koderma district,2021,Q4 (Oct - Dec),153951,9738720
Jharkhand,hazaribagh district,2021,Q4 (Oct - Dec),455411,26793581
Jharkhand,simdega district,2021,Q4 (Oct - Dec),38803,1446594
Jharkhand,garhwa district,2021,Q4 (Oct - Dec),173273,9706672
Jharkhand,saraikela kharsawan district,2021,Q4 (Oct - Dec),220378,8541090
Jharkhand,gumla district,2021,Q4 (Oct - Dec),74184,2452764
Jharkhand,chatra district,2021,Q4 (Oct - Dec),133013,7503063
Jharkhand,khunti district,2021,Q4 (Oct - Dec),44343,1587917
Jharkhand,dhanbad district,2021,Q4 (Oct - Dec),812467,30935388
Jharkhand,godda district,2021,Q4 (Oct - Dec),146344,5124535
Jharkhand,deoghar district,2021,Q4 (Oct - Dec),351728,9085059
Jharkhand,palamu district,2021,Q4 (Oct - Dec),311702,16858288
Jharkhand,latehar district,2021,Q4 (Oct - Dec),84949,4809991
Jharkhand,west singhbhum district,2021,Q4 (Oct - Dec),148470,5094641
Jharkhand,pakur district,2021,Q4 (Oct - Dec),67735,2181673
Jharkhand,lohardaga district,2021,Q4 (Oct - Dec),55415,2130989
Jharkhand,sahebganj district,2021,Q4 (Oct - Dec),111603,4772844
Jharkhand,giridih district,2021,Q4 (Oct - Dec),362829,18499654
Jharkhand,bokaro district,2021,Q4 (Oct - Dec),589361,26077383
Karnataka,mysuru district,2021,Q4 (Oct - Dec),1332579,84514082
Karnataka,chitradurga district,2021,Q4 (Oct - Dec),447221,30870741
Karnataka,kalaburagi district,2021,Q4 (Oct - Dec),743146,50879550
Karnataka,ramanagara district,2021,Q4 (Oct - Dec),478668,38380184
Karnataka,mandya district,2021,Q4 (Oct - Dec),564725,40149943
Karnataka,kodagu district,2021,Q4 (Oct - Dec),187714,9753349
Karnataka,chikkamagaluru district,2021,Q4 (Oct - Dec),358975,20950700
Karnataka,haveri district,2021,Q4 (Oct - Dec),365257,21102930
Karnataka,ballari district,2021,Q4 (Oct - Dec),871581,62467773
Karnataka,belagavi district,2021,Q4 (Oct - Dec),1393290,78020362
Karnataka,kolar district,2021,Q4 (Oct - Dec),657607,52731050
Karnataka,uttara kannada district,2021,Q4 (Oct - Dec),422171,19025373
Karnataka,tumakuru district,2021,Q4 (Oct - Dec),909976,63705876
Karnataka,yadgir district,2021,Q4 (Oct - Dec),236490,16328222
Karnataka,bengaluru urban district,2021,Q4 (Oct - Dec),12038775,818047839
Karnataka,chikkaballapura district,2021,Q4 (Oct - Dec),459988,36037978
Karnataka,davanagere district,2021,Q4 (Oct - Dec),624570,39536906
Karnataka,bagalkote district,2021,Q4 (Oct - Dec),554099,33560109
Karnataka,vijayapura district,2021,Q4 (Oct - Dec),672340,39909595
Karnataka,koppal district,2021,Q4 (Oct - Dec),357841,27558588
Karnataka,bidar district,2021,Q4 (Oct - Dec),508686,40940770
