State,District,Year,Quarter,Register
Meghalaya,ribhoi,2022,Q2 (Apr - Jun),26541
Meghalaya,east jaintia hills,2022,Q2 (Apr - Jun),19314
Meghalaya,west jaintia hills,2022,Q2 (Apr - Jun),12593
Meghalaya,north garo hills,2022,Q2 (Apr - Jun),9312
Meghalaya,south west garo hills,2022,Q2 (Apr - Jun),9266
Meghalaya,east garo hills,2022,Q2 (Apr - Jun),9052
Meghalaya,south garo hills,2022,Q2 (Apr - Jun),7922
Meghalaya,west khasi hills,2022,Q2 (Apr - Jun),7196
Mizoram,aizawl,2022,Q2 (Apr - Jun),62605
Mizoram,lunglei,2022,Q2 (Apr - Jun),15302
Mizoram,lawngtlai,2022,Q2 (Apr - Jun),12114
Mizoram,kolasib,2022,Q2 (Apr - Jun),8872
Mizoram,champhai,2022,Q2 (Apr - Jun),7233
Mizoram,mamit,2022,Q2 (Apr - Jun),6641
Mizoram,serchhip,2022,Q2 (Apr - Jun),5170
Mizoram,saiha,2022,Q2 (Apr - Jun),3598
Nagaland,dimapur,2022,Q2 (Apr - Jun),131738
Nagaland,kohima,2022,Q2 (Apr - Jun),52343
Nagaland,mon,2022,Q2 (Apr - Jun),23037
Nagaland,mokokchung,2022,Q2 (Apr - Jun),22136
Nagaland,wokha,2022,Q2 (Apr - Jun),13417
Nagaland,tuensang,2022,Q2 (Apr - Jun),12747
Nagaland,phek,2022,Q2 (Apr - Jun),11005
Nagaland,zunheboto,2022,Q2 (Apr - Jun),8753
Nagaland,peren,2022,Q2 (Apr - Jun),6212
Nagaland,kiphire,2022,Q2 (Apr - Jun),5687
Odisha,khordha,2022,Q2 (Apr - Jun),1924289
Odisha,cuttack,2022,Q2 (Apr - Jun),1077286
Odisha,ganjam,2022,Q2 (Apr - Jun),999398
Odisha,baleshwar,2022,Q2 (Apr - Jun),769737
Odisha,jajapur,2022,Q2 (Apr - Jun),672209
Odisha,sundargarh,2022,Q2 (Apr - Jun),625606
Odisha,puri,2022,Q2 (Apr - Jun),595694
Odisha,bhadrak,2022,Q2 (Apr - Jun),507695
Odisha,kendujhar,2022,Q2 (Apr - Jun),496154
Odisha,mayurbhanj,2022,Q2 (Apr - Jun),451049
Puducherry,puducherry,2022,Q2 (Apr - Jun),394977
Puducherry,karaikal,2022,Q2 (Apr - Jun),46573
Puducherry,yanam,2022,Q2 (Apr - Jun),17644
Puducherry,mahe,2022,Q2 (Apr - Jun),12469
Punjab,ludhiana,2022,Q2 (Apr - Jun),1558996
Punjab,sas nagar,2022,Q2 (Apr - Jun),859976
Punjab,amritsar,2022,Q2 (Apr - Jun),625338
Punjab,jalandhar,2022,Q2 (Apr - Jun),590791
Punjab,patiala,2022,Q2 (Apr - Jun),579934
Punjab,bathinda,2022,Q2 (Apr - Jun),399793
Punjab,fazilka,2022,Q2 (Apr - Jun),345717
Punjab,sangrur,2022,Q2 (Apr - Jun),338752
Punjab,hoshiarpur,2022,Q2 (Apr - Jun),289259
Punjab,gurdaspur,2022,Q2 (Apr - Jun),260611
Rajasthan,jaipur,2022,Q2 (Apr - Jun),5409763
Rajasthan,alwar,2022,Q2 (Apr - Jun),1661785
Rajasthan,jodhpur,2022,Q2 (Apr - Jun),1444490
Rajasthan,sikar,2022,Q2 (Apr - Jun),1074986
Rajasthan,ajmer,2022,Q2 (Apr - Jun),998746
Rajasthan,nagaur,2022,Q2 (Apr - Jun),952752
Rajasthan,kota,2022,Q2 (Apr - Jun),931689
Rajasthan,bhilwara,2022,Q2 (Apr - Jun),921021
Rajasthan,udaipur,2022,Q2 (Apr - Jun),862053
Rajasthan,jhunjhunu,2022,Q2 (Apr - Jun),795815
Sikkim,east,2022,Q2 (Apr - Jun),126666
Sikkim,south,2022,Q2 (Apr - Jun),46351
Sikkim,west,2022,Q2 (Apr - Jun),29184
Sikkim,north,2022,Q2 (Apr - Jun),18793
Tamil Nadu,chennai,2022,Q2 (Apr - Jun),2509588
Tamil Nadu,thiruvallur,2022,Q2 (Apr - Jun),2075274
Tamil Nadu,coimbatore,2022,Q2 (Apr - Jun),1775760
Tamil Nadu,chengalpattu,2022,Q2 (Apr - Jun),1704864
Tamil Nadu,kancheepuram,2022,Q2 (Apr - Jun),1220237
Tamil Nadu,tiruppur,2022,Q2 (Apr - Jun),1070480
Tamil Nadu,salem,2022,Q2 (Apr - Jun),954155
Tamil Nadu,madurai,2022,Q2 (Apr - Jun),864806
Tamil Nadu,krishnagiri,2022,Q2 (Apr - Jun),818552
Tamil Nadu,tiruchirappalli,2022,Q2 (Apr - Jun),725751
Telangana,hyderabad,2022,Q2 (Apr - Jun),4519625
Telangana,rangareddy,2022,Q2 (Apr - Jun),3911372
Telangana,medchal malkajgiri,2022,Q2 (Apr - Jun),3297882
Telangana,sangareddy,2022,Q2 (Apr - Jun),1051378
Telangana,warangal urban,2022,Q2 (Apr - Jun),838533
Telangana,nalgonda,2022,Q2 (Apr - Jun),719911
Telangana,khammam,2022,Q2 (Apr - Jun),685755
Telangana,nizamabad,2022,Q2 (Apr - Jun),662427
Telangana,karimnagar,2022,Q2 (Apr - Jun),624054
Telangana,bhadradri kothagudem,2022,Q2 (Apr - Jun),491003
Tripura,west tripura,2022,Q2 (Apr - Jun),242041
Tripura,sepahijala,2022,Q2 (Apr - Jun),66602
Tripura,south tripura,2022,Q2 (Apr - Jun),66478
Tripura,north tripura,2022,Q2 (Apr - Jun),62140
Tripura,gomati,2022,Q2 (Apr - Jun),56510
Tripura,dhalai,2022,Q2 (Apr - Jun),49424
Tripura,khowai,2022,Q2 (Apr - Jun),38683
Tripura,unakoti,2022,Q2 (Apr - Jun),33904
Uttar Pradesh,gautam buddha nagar,2022,Q2 (Apr - Jun),2973360
Uttar Pradesh,lucknow,2022,Q2 (Apr - Jun),2474317
Uttar Pradesh,ghaziabad,2022,Q2 (Apr - Jun),2421605
Uttar Pradesh,prayagraj,2022,Q2 (Apr - Jun),1590032
Uttar Pradesh,kanpur nagar,2022,Q2 (Apr - Jun),1510491
Uttar Pradesh,varanasi,2022,Q2 (Apr - Jun),1483315
Uttar Pradesh,agra,2022,Q2 (Apr - Jun),1351856
Uttar Pradesh,gorakhpur,2022,Q2 (Apr - Jun),1086399
Uttar Pradesh,meerut,2022,Q2 (Apr - Jun),1020429
Uttar Pradesh,bareilly,2022,Q2 (Apr - Jun),925536
Uttarakhand,dehradun,2022,Q2 (Apr - Jun),1146386
Uttarakhand,haridwar,2022,Q2 (Apr - Jun),802321
Uttarakhand,udham singh nagar,2022,Q2 (Apr - Jun),683908
Uttarakhand,nainital,2022,Q2 (Apr - Jun),370360
Uttarakhand,pauri garhwal,2022,Q2 (Apr - Jun),187078
Uttarakhand,tehri garhwal,2022,Q2 (Apr - Jun),144049
Uttarakhand,almora,2022,Q2 (Apr - Jun),123856
Uttarakhand,pithoragarh,2022,Q2 (Apr - Jun),102347
Uttarakhand,chamoli,2022,Q2 (Apr - Jun),88939
Uttarakhand,uttarkashi,2022,Q2 (Apr - Jun),71641
West Bengal,north twenty four parganas,2022,Q2 (Apr - Jun),3397791
West Bengal,kolkata,2022,Q2 (Apr - Jun),2461795
West Bengal,south twenty four parganas,2022,Q2 (Apr - Jun),1655743
West Bengal,murshidabad,2022,Q2 (Apr - Jun),1608797
West Bengal,hooghly,2022,Q2 (Apr - Jun),1429378
West Bengal,howrah,2022,Q2 (Apr - Jun),1285159
West Bengal,nadia,2022,Q2 (Apr - Jun),1229358
West Bengal,purba medinipur,2022,Q2 (Apr - Jun),1219530
West Bengal,paschim medinipur,2022,Q2 (Apr - Jun),1105840
West Bengal,purba bardhaman,2022,Q2 (Apr - Jun),1016127
Andaman & Nicobar,south andaman,2022,Q3 (Jul - Sep),70445
Andaman & Nicobar,north and middle andaman,2022,Q3 (Jul - Sep),11897
Andaman & Nicobar,nicobars,2022,Q3 (Jul - Sep),2300
Andhra Pradesh,visakhapatnam,2022,Q3 (Jul - Sep),3397514
Andhra Pradesh,east godavari,2022,Q3 (Jul - Sep),2702234
Andhra Pradesh,krishna,2022,Q3 (Jul - Sep),2685215
Andhra Pradesh,guntur,2022,Q3 (Jul - Sep),2647100
Andhra Pradesh,chittoor,2022,Q3 (Jul - Sep),2517657
Andhra Pradesh,anantapur,2022,Q3 (Jul - Sep),2030824
Andhra Pradesh,kurnool,2022,Q3 (Jul - Sep),1924127
Andhra Pradesh,west godavari,2022,Q3 (Jul - Sep),1805967
Andhra Pradesh,spsr nellore,2022,Q3 (Jul - Sep),1588875
Andhra Pradesh,prakasam,2022,Q3 (Jul - Sep),1567520
Arunachal Pradesh,papum pare,2022,Q3 (Jul - Sep),124095
Arunachal Pradesh,west kameng,2022,Q3 (Jul - Sep),30964
Arunachal Pradesh,changlang,2022,Q3 (Jul - Sep),29965
Arunachal Pradesh,east siang,2022,Q3 (Jul - Sep),28698
Arunachal Pradesh,lohit,2022,Q3 (Jul - Sep),21385
Arunachal Pradesh,tawang,2022,Q3 (Jul - Sep),17281
Arunachal Pradesh,west siang,2022,Q3 (Jul - Sep),16063
Arunachal Pradesh,namsai,2022,Q3 (Jul - Sep),15642
Arunachal Pradesh,lower dibang valley,2022,Q3 (Jul - Sep),12668
Arunachal Pradesh,lower subansiri,2022,Q3 (Jul - Sep),12085
Assam,kamrup metropolitan,2022,Q3 (Jul - Sep),854019
Assam,nagaon,2022,Q3 (Jul - Sep),300653
Assam,barpeta,2022,Q3 (Jul - Sep),267667
Assam,cachar,2022,Q3 (Jul - Sep),257370
Assam,sonitpur,2022,Q3 (Jul - Sep),235752
Assam,dibrugarh,2022,Q3 (Jul - Sep),234149
Assam,kamrup,2022,Q3 (Jul - Sep),221721
Assam,tinsukia,2022,Q3 (Jul - Sep),199942
Assam,jorhat,2022,Q3 (Jul - Sep),171824
Assam,dhubri,2022,Q3 (Jul - Sep),154896
Bihar,patna,2022,Q3 (Jul - Sep),2716533
Bihar,muzaffarpur,2022,Q3 (Jul - Sep),1077200
Bihar,purbi champaran,2022,Q3 (Jul - Sep),1025772
Bihar,gaya,2022,Q3 (Jul - Sep),859903
Bihar,pashchim champaran,2022,Q3 (Jul - Sep),777977
Bihar,saran,2022,Q3 (Jul - Sep),756293
Bihar,samastipur,2022,Q3 (Jul - Sep),754322
Bihar,madhubani,2022,Q3 (Jul - Sep),753153
Bihar,darbhanga,2022,Q3 (Jul - Sep),749430
Bihar,vaishali,2022,Q3 (Jul - Sep),688248
Chandigarh,chandigarh,2022,Q3 (Jul - Sep),598698
Chhattisgarh,raipur,2022,Q3 (Jul - Sep),1150501
Chhattisgarh,durg,2022,Q3 (Jul - Sep),707241
Chhattisgarh,bilaspur,2022,Q3 (Jul - Sep),596003
Chhattisgarh,raigarh,2022,Q3 (Jul - Sep),448366
Chhattisgarh,janjgir champa,2022,Q3 (Jul - Sep),436349
Chhattisgarh,korba,2022,Q3 (Jul - Sep),352198
Chhattisgarh,rajnandgaon,2022,Q3 (Jul - Sep),292804
Chhattisgarh,baloda bazar,2022,Q3 (Jul - Sep),260632
Chhattisgarh,surguja,2022,Q3 (Jul - Sep),217313
Chhattisgarh,mahasamund,2022,Q3 (Jul - Sep),205270
Dadra and Nagar Haveli and Daman and Diu,dadra and nagar haveli,2022,Q3 (Jul - Sep),284923
Dadra and Nagar Haveli and Daman and Diu,daman,2022,Q3 (Jul - Sep),173219
Dadra and Nagar Haveli and Daman and Diu,diu,2022,Q3 (Jul - Sep),16665
Delhi,west,2022,Q3 (Jul - Sep),2235907
Delhi,south east delhi,2022,Q3 (Jul - Sep),1804123
Delhi,north west,2022,Q3 (Jul - Sep),1575473
Delhi,central delhi,2022,Q3 (Jul - Sep),1483786
Delhi,new delhi,2022,Q3 (Jul - Sep),1479669
Delhi,north,2022,Q3 (Jul - Sep),1288507
Delhi,south west,2022,Q3 (Jul - Sep),1215697
Delhi,east,2022,Q3 (Jul - Sep),1121596
Delhi,south,2022,Q3 (Jul - Sep),1065631
Delhi,shahdara,2022,Q3 (Jul - Sep),917096
Goa,north goa,2022,Q3 (Jul - Sep),504946
Goa,south goa,2022,Q3 (Jul - Sep),312884
Gujarat,ahmadabad,2022,Q3 (Jul - Sep),4319512
Gujarat,surat,2022,Q3 (Jul - Sep),3567767
Gujarat,vadodara,2022,Q3 (Jul - Sep),1515556
Gujarat,rajkot,2022,Q3 (Jul - Sep),986904
Gujarat,banas kantha,2022,Q3 (Jul - Sep),896869
Gujarat,gandhinagar,2022,Q3 (Jul - Sep),885535
Gujarat,bharuch,2022,Q3 (Jul - Sep),803845
Gujarat,kachchh,2022,Q3 (Jul - Sep),747079
Gujarat,mahesana,2022,Q3 (Jul - Sep),729723
Gujarat,valsad,2022,Q3 (Jul - Sep),716467
Haryana,gurugram,2022,Q3 (Jul - Sep),3251792
Haryana,faridabad,2022,Q3 (Jul - Sep),1837594
Haryana,hisar,2022,Q3 (Jul - Sep),766206
Haryana,sonipat,2022,Q3 (Jul - Sep),697349
Haryana,rewari,2022,Q3 (Jul - Sep),663418
Haryana,panipat,2022,Q3 (Jul - Sep),618937
Haryana,karnal,2022,Q3 (Jul - Sep),584928
Haryana,jhajjar,2022,Q3 (Jul - Sep),497580
Haryana,palwal,2022,Q3 (Jul - Sep),492837
Haryana,rohtak,2022,Q3 (Jul - Sep),481082
Himachal Pradesh,solan,2022,Q3 (Jul - Sep),457393
Himachal Pradesh,kangra,2022,Q3 (Jul - Sep),449619
Himachal Pradesh,shimla,2022,Q3 (Jul - Sep),296508
Himachal Pradesh,mandi,2022,Q3 (Jul - Sep),273475
Himachal Pradesh,sirmaur,2022,Q3 (Jul - Sep),171743
Himachal Pradesh,hamirpur,2022,Q3 (Jul - Sep),160759
Himachal Pradesh,kullu,2022,Q3 (Jul - Sep),156387
Himachal Pradesh,una,2022,Q3 (Jul - Sep),148148
Himachal Pradesh,bilaspur,2022,Q3 (Jul - Sep),115654
Himachal Pradesh,chamba,2022,Q3 (Jul - Sep),114576
Jammu & Kashmir,jammu,2022,Q3 (Jul - Sep),445345
Jammu & Kashmir,srinagar,2022,Q3 (Jul - Sep),153729
Jammu & Kashmir,baramulla,2022,Q3 (Jul - Sep),132526
Jammu & Kashmir,budgam,2022,Q3 (Jul - Sep),98698
Jammu & Kashmir,kathua,2022,Q3 (Jul - Sep),93084
Jammu & Kashmir,anantnag,2022,Q3 (Jul - Sep),89184
Jammu & Kashmir,kupwara,2022,Q3 (Jul - Sep),87867
Jammu & Kashmir,udhampur,2022,Q3 (Jul - Sep),86915
Jammu & Kashmir,samba,2022,Q3 (Jul - Sep),78092
Jammu & Kashmir,rajouri,2022,Q3 (Jul - Sep),70231
Jharkhand,ranchi,2022,Q3 (Jul - Sep),1240013
Jharkhand,dhanbad,2022,Q3 (Jul - Sep),961257
Jharkhand,east singhbhum,2022,Q3 (Jul - Sep),808077
Jharkhand,bokaro,2022,Q3 (Jul - Sep),697249
Jharkhand,hazaribagh,2022,Q3 (Jul - Sep),542145
Jharkhand,giridih,2022,Q3 (Jul - Sep),434250
Jharkhand,deoghar,2022,Q3 (Jul - Sep),420404
Jharkhand,palamu,2022,Q3 (Jul - Sep),374369
Jharkhand,ramgarh,2022,Q3 (Jul - Sep),318524
Jharkhand,saraikela kharsawan,2022,Q3 (Jul - Sep),260605
Karnataka,bengaluru urban,2022,Q3 (Jul - Sep),13997602
Karnataka,belagavi,2022,Q3 (Jul - Sep),1635855
Karnataka,mysuru,2022,Q3 (Jul - Sep),1556384
Karnataka,tumakuru,2022,Q3 (Jul - Sep),1070793
Karnataka,dakshina kannada,2022,Q3 (Jul - Sep),1065741
Karnataka,ballari,2022,Q3 (Jul - Sep),1030428
Karnataka,dharwad,2022,Q3 (Jul - Sep),1024771
Karnataka,bengaluru rural,2022,Q3 (Jul - Sep),924127
Karnataka,kalaburagi,2022,Q3 (Jul - Sep),874282
Karnataka,vijayapura,2022,Q3 (Jul - Sep),792750
Kerala,ernakulam,2022,Q3 (Jul - Sep),1611052
Kerala,thiruvananthapuram,2022,Q3 (Jul - Sep),1095580
Kerala,kozhikode,2022,Q3 (Jul - Sep),978992
Kerala,malappuram,2022,Q3 (Jul - Sep),961854
Kerala,thrissur,2022,Q3 (Jul - Sep),851462
Kerala,kannur,2022,Q3 (Jul - Sep),708205
Kerala,kollam,2022,Q3 (Jul - Sep),692226
Kerala,palakkad,2022,Q3 (Jul - Sep),687131
Kerala,alappuzha,2022,Q3 (Jul - Sep),593932
Kerala,kottayam,2022,Q3 (Jul - Sep),560099
Ladakh,leh ladakh,2022,Q3 (Jul - Sep),78769
Ladakh,kargil,2022,Q3 (Jul - Sep),23530
Lakshadweep,lakshadweep,2022,Q3 (Jul - Sep),6645
Madhya Pradesh,indore,2022,Q3 (Jul - Sep),2537328
Madhya Pradesh,bhopal,2022,Q3 (Jul - Sep),1915532
Madhya Pradesh,gwalior,2022,Q3 (Jul - Sep),1022539
Madhya Pradesh,jabalpur,2022,Q3 (Jul - Sep),935649
Madhya Pradesh,ujjain,2022,Q3 (Jul - Sep),758373
Madhya Pradesh,sagar,2022,Q3 (Jul - Sep),638100
Madhya Pradesh,dhar,2022,Q3 (Jul - Sep),618777
Madhya Pradesh,rewa,2022,Q3 (Jul - Sep),594588
Madhya Pradesh,chhindwara,2022,Q3 (Jul - Sep),587412
Madhya Pradesh,satna,2022,Q3 (Jul - Sep),544011
Maharashtra,pune,2022,Q3 (Jul - Sep),9194074
Maharashtra,thane,2022,Q3 (Jul - Sep),5757165
Maharashtra,mumbai suburban,2022,Q3 (Jul - Sep),5555095
Maharashtra,nashik,2022,Q3 (Jul - Sep),2948824
Maharashtra,nagpur,2022,Q3 (Jul - Sep),2532986
Maharashtra,aurangabad,2022,Q3 (Jul - Sep),2101234
Maharashtra,mumbai,2022,Q3 (Jul - Sep),2074701
Maharashtra,ahmednagar,2022,Q3 (Jul - Sep),1940071
Maharashtra,palghar,2022,Q3 (Jul - Sep),1781265
Maharashtra,solapur,2022,Q3 (Jul - Sep),1733556
Manipur,imphal west,2022,Q3 (Jul - Sep),138892
Manipur,imphal east,2022,Q3 (Jul - Sep),90100
Manipur,thoubal,2022,Q3 (Jul - Sep),42321
Manipur,bishnupur,2022,Q3 (Jul - Sep),40486
Manipur,churachandpur,2022,Q3 (Jul - Sep),35081
Manipur,kangpokpi,2022,Q3 (Jul - Sep),28377
Manipur,kakching,2022,Q3 (Jul - Sep),18979
Manipur,ukhrul,2022,Q3 (Jul - Sep),14002
Manipur,tamenglong,2022,Q3 (Jul - Sep),11830
Manipur,chandel,2022,Q3 (Jul - Sep),9647
Meghalaya,east khasi hills,2022,Q3 (Jul - Sep),113816
Meghalaya,west garo hills,2022,Q3 (Jul - Sep),61273
Meghalaya,ribhoi,2022,Q3 (Jul - Sep),27844
Meghalaya,east jaintia hills,2022,Q3 (Jul - Sep),20320
Meghalaya,west jaintia hills,2022,Q3 (Jul - Sep),13176
Meghalaya,north garo hills,2022,Q3 (Jul - Sep),9773
Meghalaya,south west garo hills,2022,Q3 (Jul - Sep),9735
Meghalaya,east garo hills,2022,Q3 (Jul - Sep),9484
Meghalaya,south garo hills,2022,Q3 (Jul - Sep),8265
Meghalaya,west khasi hills,2022,Q3 (Jul - Sep),7493
Mizoram,aizawl,2022,Q3 (Jul - Sep),65940
Mizoram,lunglei,2022,Q3 (Jul - Sep),16062
Mizoram,lawngtlai,2022,Q3 (Jul - Sep),12771
Mizoram,kolasib,2022,Q3 (Jul - Sep),9300
Mizoram,champhai,2022,Q3 (Jul - Sep),7576
Mizoram,mamit,2022,Q3 (Jul - Sep),6931
Mizoram,serchhip,2022,Q3 (Jul - Sep),5390
Mizoram,saiha,2022,Q3 (Jul - Sep),3765
Nagaland,dimapur,2022,Q3 (Jul - Sep),139011
Nagaland,kohima,2022,Q3 (Jul - Sep),55046
Nagaland,mon,2022,Q3 (Jul - Sep),24237
Nagaland,mokokchung,2022,Q3 (Jul - Sep),23192
Nagaland,wokha,2022,Q3 (Jul - Sep),14092
Nagaland,tuensang,2022,Q3 (Jul - Sep),13393
Nagaland,phek,2022,Q3 (Jul - Sep),11494
Nagaland,zunheboto,2022,Q3 (Jul - Sep),9128
Nagaland,peren,2022,Q3 (Jul - Sep),6534
Nagaland,kiphire,2022,Q3 (Jul - Sep),5963
Odisha,khordha,2022,Q3 (Jul - Sep),2025108
Odisha,cuttack,2022,Q3 (Jul - Sep),1135881
Odisha,ganjam,2022,Q3 (Jul - Sep),1054407
Odisha,baleshwar,2022,Q3 (Jul - Sep),812109
Odisha,jajapur,2022,Q3 (Jul - Sep),709685
Odisha,sundargarh,2022,Q3 (Jul - Sep),658859
Odisha,puri,2022,Q3 (Jul - Sep),627710
Odisha,bhadrak,2022,Q3 (Jul - Sep),535581
Odisha,kendujhar,2022,Q3 (Jul - Sep),523219
Odisha,mayurbhanj,2022,Q3 (Jul - Sep),475312
Puducherry,puducherry,2022,Q3 (Jul - Sep),415847
Puducherry,karaikal,2022,Q3 (Jul - Sep),49034
Puducherry,yanam,2022,Q3 (Jul - Sep),18606
Puducherry,mahe,2022,Q3 (Jul - Sep),13083
Punjab,ludhiana,2022,Q3 (Jul - Sep),1644780
Punjab,sas nagar,2022,Q3 (Jul - Sep),904073
Punjab,amritsar,2022,Q3 (Jul - Sep),656700
Punjab,jalandhar,2022,Q3 (Jul - Sep),621327
Punjab,patiala,2022,Q3 (Jul - Sep),608884
Punjab,bathinda,2022,Q3 (Jul - Sep),420285
Punjab,fazilka,2022,Q3 (Jul - Sep),363909
Punjab,sangrur,2022,Q3 (Jul - Sep),355769
Punjab,hoshiarpur,2022,Q3 (Jul - Sep),303683
Punjab,gurdaspur,2022,Q3 (Jul - Sep),273518
Rajasthan,jaipur,2022,Q3 (Jul - Sep),5696726
Rajasthan,alwar,2022,Q3 (Jul - Sep),1755844
Rajasthan,jodhpur,2022,Q3 (Jul - Sep),1517702
Rajasthan,sikar,2022,Q3 (Jul - Sep),1133443
Rajasthan,ajmer,2022,Q3 (Jul - Sep),1050146
Rajasthan,nagaur,2022,Q3 (Jul - Sep),1001401
Rajasthan,kota,2022,Q3 (Jul - Sep),982248
Rajasthan,bhilwara,2022,Q3 (Jul - Sep),971352
Rajasthan,udaipur,2022,Q3 (Jul - Sep),908034
Rajasthan,jhunjhunu,2022,Q3 (Jul - Sep),839052
Sikkim,east,2022,Q3 (Jul - Sep),133152
Sikkim,south,2022,Q3 (Jul - Sep),48673
Sikkim,west,2022,Q3 (Jul - Sep),30513
Sikkim,north,2022,Q3 (Jul - Sep),19687
Tamil Nadu,chennai,2022,Q3 (Jul - Sep),2635738
Tamil Nadu,thiruvallur,2022,Q3 (Jul - Sep),2183990
Tamil Nadu,coimbatore,2022,Q3 (Jul - Sep),1867655
Tamil Nadu,chengalpattu,2022,Q3 (Jul - Sep),1791530
Tamil Nadu,kancheepuram,2022,Q3 (Jul - Sep),1284243
Tamil Nadu,tiruppur,2022,Q3 (Jul - Sep),1128474
Tamil Nadu,salem,2022,Q3 (Jul - Sep),1005031
Tamil Nadu,madurai,2022,Q3 (Jul - Sep),910111
Tamil Nadu,krishnagiri,2022,Q3 (Jul - Sep),862231
Tamil Nadu,tiruchirappalli,2022,Q3 (Jul - Sep),763327
Telangana,hyderabad,2022,Q3 (Jul - Sep),4739891
Telangana,rangareddy,2022,Q3 (Jul - Sep),4105107
Telangana,medchal malkajgiri,2022,Q3 (Jul - Sep),3463208
Telangana,sangareddy,2022,Q3 (Jul - Sep),1106571
Telangana,warangal urban,2022,Q3 (Jul - Sep),881363
Telangana,nalgonda,2022,Q3 (Jul - Sep),758377
Telangana,khammam,2022,Q3 (Jul - Sep),721877
Telangana,nizamabad,2022,Q3 (Jul - Sep),697031
Telangana,karimnagar,2022,Q3 (Jul - Sep),656534
Telangana,bhadradri kothagudem,2022,Q3 (Jul - Sep),517431
Tripura,west tripura,2022,Q3 (Jul - Sep),255161
Tripura,sepahijala,2022,Q3 (Jul - Sep),70255
Tripura,south tripura,2022,Q3 (Jul - Sep),70107
Tripura,north tripura,2022,Q3 (Jul - Sep),65452
Tripura,gomati,2022,Q3 (Jul - Sep),59506
Tripura,dhalai,2022,Q3 (Jul - Sep),52074
Tripura,khowai,2022,Q3 (Jul - Sep),40758
Tripura,unakoti,2022,Q3 (Jul - Sep),35830
Uttar Pradesh,gautam buddha nagar,2022,Q3 (Jul - Sep),3130224
Uttar Pradesh,lucknow,2022,Q3 (Jul - Sep),2604663
Uttar Pradesh,ghaziabad,2022,Q3 (Jul - Sep),2549377
Uttar Pradesh,prayagraj,2022,Q3 (Jul - Sep),1678668
Uttar Pradesh,kanpur nagar,2022,Q3 (Jul - Sep),1592126
Uttar Pradesh,varanasi,2022,Q3 (Jul - Sep),1563730
Uttar Pradesh,agra,2022,Q3 (Jul - Sep),1426154
Uttar Pradesh,gorakhpur,2022,Q3 (Jul - Sep),1148103
Uttar Pradesh,meerut,2022,Q3 (Jul - Sep),1075255
Uttar Pradesh,bareilly,2022,Q3 (Jul - Sep),977218
Uttarakhand,dehradun,2022,Q3 (Jul - Sep),1205785
Uttarakhand,haridwar,2022,Q3 (Jul - Sep),846066
Uttarakhand,udham singh nagar,2022,Q3 (Jul - Sep),722008
Uttarakhand,nainital,2022,Q3 (Jul - Sep),389791
Uttarakhand,pauri garhwal,2022,Q3 (Jul - Sep),196481
Uttarakhand,tehri garhwal,2022,Q3 (Jul - Sep),151445
Uttarakhand,almora,2022,Q3 (Jul - Sep),129898
Uttarakhand,pithoragarh,2022,Q3 (Jul - Sep),107498
Uttarakhand,chamoli,2022,Q3 (Jul - Sep),93488
Uttarakhand,uttarkashi,2022,Q3 (Jul - Sep),75369
West Bengal,north twenty four parganas,2022,Q3 (Jul - Sep),3578500
West Bengal,kolkata,2022,Q3 (Jul - Sep),2588380
West Bengal,south twenty four parganas,2022,Q3 (Jul - Sep),1745822
West Bengal,murshidabad,2022,Q3 (Jul - Sep),1696729
West Bengal,hooghly,2022,Q3 (Jul - Sep),1506412
West Bengal,howrah,2022,Q3 (Jul - Sep),1354886
West Bengal,nadia,2022,Q3 (Jul - Sep),1296764
West Bengal,purba medinipur,2022,Q3 (Jul - Sep),1286641
West Bengal,paschim medinipur,2022,Q3 (Jul - Sep),1165076
West Bengal,purba bardhaman,2022,Q3 (Jul - Sep),1070637
Andaman & Nicobar,south andaman,2022,Q4 (Oct - Dec),73692
Andaman & Nicobar,north and middle andaman,2022,Q4 (Oct - Dec),12361
Andaman & Nicobar,nicobars,2022,Q4 (Oct - Dec),2389
Andhra Pradesh,visakhapatnam,2022,Q4 (Oct - Dec),3566854
Andhra Pradesh,east godavari,2022,Q4 (Oct - Dec),2835087
Andhra Pradesh,krishna,2022,Q4 (Oct - Dec),2813645
Andhra Pradesh,guntur,2022,Q4 (Oct - Dec),2774365
Andhra Pradesh,chittoor,2022,Q4 (Oct - Dec),2636036
Andhra Pradesh,anantapur,2022,Q4 (Oct - Dec),2128066
Andhra Pradesh,kurnool,2022,Q4 (Oct - Dec),2018290
Andhra Pradesh,west godavari,2022,Q4 (Oct - Dec),1893310
Andhra Pradesh,spsr nellore,2022,Q4 (Oct - Dec),1663684
Andhra Pradesh,prakasam,2022,Q4 (Oct - Dec),1642503
Arunachal Pradesh,papum pare,2022,Q4 (Oct - Dec),130306
Arunachal Pradesh,west kameng,2022,Q4 (Oct - Dec),32237
Arunachal Pradesh,changlang,2022,Q4 (Oct - Dec),31196
Arunachal Pradesh,east siang,2022,Q4 (Oct - Dec),30033
Arunachal Pradesh,lohit,2022,Q4 (Oct - Dec),22359
Arunachal Pradesh,tawang,2022,Q4 (Oct - Dec),18003
Arunachal Pradesh,west siang,2022,Q4 (Oct - Dec),16816
Arunachal Pradesh,namsai,2022,Q4 (Oct - Dec),16322
