State,District,Year,Quarter,Total_transaction,Transaction_amount
Uttar Pradesh,varanasi,2022,Q1 (Jan - Mar),13246317,24155800509
Uttar Pradesh,gorakhpur,2022,Q1 (Jan - Mar),10758812,22861881939
Uttar Pradesh,aligarh,2022,Q1 (Jan - Mar),9297702,17226202534
Uttarakhand,dehradun,2022,Q1 (Jan - Mar),22257700,33123635654
Uttarakhand,haridwar,2022,Q1 (Jan - Mar),7982968,12739141532
Uttarakhand,udham singh nagar,2022,Q1 (Jan - Mar),5878926,10009445962
Uttarakhand,nainital,2022,Q1 (Jan - Mar),3419287,5973753416
Uttarakhand,pauri garhwal,2022,Q1 (Jan - Mar),1340407,2160205589
Uttarakhand,tehri garhwal,2022,Q1 (Jan - Mar),948064,1601435838
Uttarakhand,almora,2022,Q1 (Jan - Mar),615373,1114809944
Uttarakhand,pithoragarh,2022,Q1 (Jan - Mar),513359,1077070807
Uttarakhand,chamoli,2022,Q1 (Jan - Mar),447942,908267962
Uttarakhand,uttarkashi,2022,Q1 (Jan - Mar),354038,690101594
West Bengal,kolkata,2022,Q1 (Jan - Mar),76392752,155417783792
West Bengal,north twenty four parganas,2022,Q1 (Jan - Mar),31930105,59661500584
West Bengal,howrah,2022,Q1 (Jan - Mar),23702322,44110902969
West Bengal,murshidabad,2022,Q1 (Jan - Mar),15588410,41140892341
West Bengal,purba medinipur,2022,Q1 (Jan - Mar),11506248,28979875250
West Bengal,south twenty four parganas,2022,Q1 (Jan - Mar),11243229,26965356873
West Bengal,hooghly,2022,Q1 (Jan - Mar),10497390,21694250432
West Bengal,nadia,2022,Q1 (Jan - Mar),9791890,22740547217
West Bengal,paschim bardhaman,2022,Q1 (Jan - Mar),9783656,17440405834
West Bengal,paschim medinipur,2022,Q1 (Jan - Mar),9156926,20055779613
Andaman & Nicobar,south andaman,2022,Q2 (Apr - Jun),954875,2357326563
Andaman & Nicobar,north and middle andaman,2022,Q2 (Apr - Jun),72573,195693167
Andaman & Nicobar,nicobars,2022,Q2 (Apr - Jun),43769,132900618
Andhra Pradesh,visakhapatnam,2022,Q2 (Apr - Jun),101387402,193242841582
Andhra Pradesh,krishna,2022,Q2 (Apr - Jun),73525814,163997729295
Andhra Pradesh,chittoor,2022,Q2 (Apr - Jun),67507661,136435445124
Andhra Pradesh,guntur,2022,Q2 (Apr - Jun),66315749,147098141568
Andhra Pradesh,east godavari,2022,Q2 (Apr - Jun),62072845,135531452997
Andhra Pradesh,spsr nellore,2022,Q2 (Apr - Jun),54838708,121941082043
Andhra Pradesh,anantapur,2022,Q2 (Apr - Jun),46099366,102138758015
Andhra Pradesh,west godavari,2022,Q2 (Apr - Jun),44409239,107973244960
Andhra Pradesh,kurnool,2022,Q2 (Apr - Jun),40165692,92409350855
Andhra Pradesh,prakasam,2022,Q2 (Apr - Jun),36163507,90435082545
Arunachal Pradesh,papum pare,2022,Q2 (Apr - Jun),1444757,3269917296
Arunachal Pradesh,west kameng,2022,Q2 (Apr - Jun),327925,893486447
Arunachal Pradesh,east siang,2022,Q2 (Apr - Jun),261162,604825118
Arunachal Pradesh,lohit,2022,Q2 (Apr - Jun),226199,502322813
Arunachal Pradesh,changlang,2022,Q2 (Apr - Jun),203732,513287861
Arunachal Pradesh,namsai,2022,Q2 (Apr - Jun),152652,293920909
Arunachal Pradesh,tawang,2022,Q2 (Apr - Jun),132824,494351396
Arunachal Pradesh,west siang,2022,Q2 (Apr - Jun),121772,375530981
Arunachal Pradesh,lower dibang valley,2022,Q2 (Apr - Jun),104498,271945446
Arunachal Pradesh,lower subansiri,2022,Q2 (Apr - Jun),94109,287993729
Assam,kamrup metropolitan,2022,Q2 (Apr - Jun),37896005,70515346667
Assam,barpeta,2022,Q2 (Apr - Jun),3782074,8597920826
Assam,nagaon,2022,Q2 (Apr - Jun),2624899,6401629329
Assam,dibrugarh,2022,Q2 (Apr - Jun),2372318,4426557091
Assam,sonitpur,2022,Q2 (Apr - Jun),2331103,4228702694
Assam,cachar,2022,Q2 (Apr - Jun),2208886,4390976386
Assam,kamrup,2022,Q2 (Apr - Jun),2122755,4247651138
Assam,darrang,2022,Q2 (Apr - Jun),1764727,3227701241
Assam,dhubri,2022,Q2 (Apr - Jun),1748061,4095843491
Assam,goalpara,2022,Q2 (Apr - Jun),1660385,4241626695
Bihar,patna,2022,Q2 (Apr - Jun),119754430,215948701155
Bihar,muzaffarpur,2022,Q2 (Apr - Jun),16060062,35870055221
Bihar,purbi champaran,2022,Q2 (Apr - Jun),14735078,32099286217
Bihar,bhagalpur,2022,Q2 (Apr - Jun),13606084,27138540976
Bihar,siwan,2022,Q2 (Apr - Jun),13494216,28063144036
Bihar,gaya,2022,Q2 (Apr - Jun),10986567,25092417405
Bihar,darbhanga,2022,Q2 (Apr - Jun),10725196,23025583344
Bihar,pashchim champaran,2022,Q2 (Apr - Jun),10647366,22189359146
Bihar,madhubani,2022,Q2 (Apr - Jun),9968959,22075739375
Bihar,purnia,2022,Q2 (Apr - Jun),9889577,21758789746
Chandigarh,chandigarh,2022,Q2 (Apr - Jun),10772489,17283500158
Chhattisgarh,raipur,2022,Q2 (Apr - Jun),31131873,46778811056
Chhattisgarh,durg,2022,Q2 (Apr - Jun),13554254,19339415904
Chhattisgarh,bilaspur,2022,Q2 (Apr - Jun),11026765,15470182616
Chhattisgarh,raigarh,2022,Q2 (Apr - Jun),6953143,10866819292
Chhattisgarh,korba,2022,Q2 (Apr - Jun),6482877,9217368563
Chhattisgarh,janjgir champa,2022,Q2 (Apr - Jun),6418156,9565720454
Chhattisgarh,rajnandgaon,2022,Q2 (Apr - Jun),4284921,7037763265
Chhattisgarh,surguja,2022,Q2 (Apr - Jun),3814390,6107066837
Chhattisgarh,baloda bazar,2022,Q2 (Apr - Jun),3518514,5665773484
Chhattisgarh,mahasamund,2022,Q2 (Apr - Jun),3288014,5542158574
Dadra and Nagar Haveli and Daman and Diu,dadra and nagar haveli,2022,Q2 (Apr - Jun),3705529,4384666145
Dadra and Nagar Haveli and Daman and Diu,daman,2022,Q2 (Apr - Jun),1923407,2321672075
Dadra and Nagar Haveli and Daman and Diu,diu,2022,Q2 (Apr - Jun),130835,288821560
Delhi,central delhi,2022,Q2 (Apr - Jun),159034619,232911858055
Delhi,new delhi,2022,Q2 (Apr - Jun),87939392,129418048270
Delhi,south east delhi,2022,Q2 (Apr - Jun),29302567,40564903164
Delhi,west,2022,Q2 (Apr - Jun),28008086,50563146986
Delhi,north west,2022,Q2 (Apr - Jun),18057230,33092543802
Delhi,north,2022,Q2 (Apr - Jun),17494896,29482073628
Delhi,south,2022,Q2 (Apr - Jun),17358990,21493188986
Delhi,south west,2022,Q2 (Apr - Jun),16899542,26515960445
Delhi,east,2022,Q2 (Apr - Jun),16485686,23141432019
Delhi,shahdara,2022,Q2 (Apr - Jun),10060246,22195136725
Goa,north goa,2022,Q2 (Apr - Jun),9999773,16484842033
Goa,south goa,2022,Q2 (Apr - Jun),4216281,6388195726
Gujarat,ahmadabad,2022,Q2 (Apr - Jun),96453555,161506106645
Gujarat,surat,2022,Q2 (Apr - Jun),37371820,68525386888
Gujarat,vadodara,2022,Q2 (Apr - Jun),16566055,24927078678
Gujarat,gandhinagar,2022,Q2 (Apr - Jun),10158506,16650584409
Gujarat,banas kantha,2022,Q2 (Apr - Jun),9732655,20605533611
Gujarat,bharuch,2022,Q2 (Apr - Jun),8898927,13524403306
Gujarat,valsad,2022,Q2 (Apr - Jun),8033358,12554813235
Gujarat,kachchh,2022,Q2 (Apr - Jun),7934471,15334005512
Gujarat,mahesana,2022,Q2 (Apr - Jun),6831581,13686497405
Gujarat,rajkot,2022,Q2 (Apr - Jun),6063252,12629937169
Haryana,gurugram,2022,Q2 (Apr - Jun),79880852,92145454120
Haryana,faridabad,2022,Q2 (Apr - Jun),30409719,48406473821
Haryana,sonipat,2022,Q2 (Apr - Jun),11943138,22987659569
Haryana,rewari,2022,Q2 (Apr - Jun),11224593,19046645607
Haryana,panipat,2022,Q2 (Apr - Jun),10820296,21066063900
Haryana,mewat,2022,Q2 (Apr - Jun),10609222,20575618595
Haryana,palwal,2022,Q2 (Apr - Jun),9782307,17323076797
Haryana,hisar,2022,Q2 (Apr - Jun),8798889,20864338832
Haryana,rohtak,2022,Q2 (Apr - Jun),7714114,16685032554
Haryana,karnal,2022,Q2 (Apr - Jun),7462000,14355989091
Himachal Pradesh,shimla,2022,Q2 (Apr - Jun),5875215,9396933042
Himachal Pradesh,solan,2022,Q2 (Apr - Jun),3773789,4536385240
Himachal Pradesh,kangra,2022,Q2 (Apr - Jun),2984544,4846014285
Himachal Pradesh,kullu,2022,Q2 (Apr - Jun),1646598,3292385543
Himachal Pradesh,mandi,2022,Q2 (Apr - Jun),1587222,2699997310
Himachal Pradesh,una,2022,Q2 (Apr - Jun),1526243,2532127305
Himachal Pradesh,sirmaur,2022,Q2 (Apr - Jun),1196118,1742899000
Himachal Pradesh,hamirpur,2022,Q2 (Apr - Jun),1002506,1538456707
Himachal Pradesh,chamba,2022,Q2 (Apr - Jun),727701,1229468817
Himachal Pradesh,bilaspur,2022,Q2 (Apr - Jun),597379,1083546519
Jammu & Kashmir,jammu,2022,Q2 (Apr - Jun),7441002,14880950856
Jammu & Kashmir,srinagar,2022,Q2 (Apr - Jun),4660647,9640282801
Jammu & Kashmir,baramulla,2022,Q2 (Apr - Jun),1226879,2154959862
Jammu & Kashmir,anantnag,2022,Q2 (Apr - Jun),1214291,1884518051
Jammu & Kashmir,budgam,2022,Q2 (Apr - Jun),1052343,1977187447
Jammu & Kashmir,kupwara,2022,Q2 (Apr - Jun),975579,1819041252
Jammu & Kashmir,udhampur,2022,Q2 (Apr - Jun),947548,1877648827
Jammu & Kashmir,kathua,2022,Q2 (Apr - Jun),817009,1514113031
Jammu & Kashmir,pulwama,2022,Q2 (Apr - Jun),790442,1527002272
Jammu & Kashmir,samba,2022,Q2 (Apr - Jun),783532,1573110669
Jharkhand,ranchi,2022,Q2 (Apr - Jun),33436768,52558538612
Jharkhand,dhanbad,2022,Q2 (Apr - Jun),12714016,18944522591
Jharkhand,bokaro,2022,Q2 (Apr - Jun),11696455,15638269878
Jharkhand,hazaribagh,2022,Q2 (Apr - Jun),11022611,19190223094
Jharkhand,east singhbhum,2022,Q2 (Apr - Jun),10983841,16073962066
Jharkhand,giridih,2022,Q2 (Apr - Jun),9232036,16356999528
Jharkhand,palamu,2022,Q2 (Apr - Jun),7012344,14888012258
Jharkhand,ramgarh,2022,Q2 (Apr - Jun),5430685,8627263910
Jharkhand,koderma,2022,Q2 (Apr - Jun),3886718,7755155139
Jharkhand,garhwa,2022,Q2 (Apr - Jun),3818360,9098354638
Karnataka,bengaluru urban,2022,Q2 (Apr - Jun),786978117,1013933810932
Karnataka,mysuru,2022,Q2 (Apr - Jun),44272976,71755017847
Karnataka,belagavi,2022,Q2 (Apr - Jun),32214940,54330716392
Karnataka,dharwad,2022,Q2 (Apr - Jun),30334488,44220634322
Karnataka,bengaluru rural,2022,Q2 (Apr - Jun),29552291,45049848699
Karnataka,davanagere,2022,Q2 (Apr - Jun),28378650,46910152646
Karnataka,dakshina kannada,2022,Q2 (Apr - Jun),26596843,43058171123
Karnataka,ballari,2022,Q2 (Apr - Jun),25715246,43733106040
Karnataka,tumakuru,2022,Q2 (Apr - Jun),24528653,44297419510
Karnataka,shivamogga,2022,Q2 (Apr - Jun),24024769,42192013838
Kerala,ernakulam,2022,Q2 (Apr - Jun),32257485,40076176147
Kerala,malappuram,2022,Q2 (Apr - Jun),11218062,15235042406
Kerala,kozhikode,2022,Q2 (Apr - Jun),10478852,15005755668
Kerala,thiruvananthapuram,2022,Q2 (Apr - Jun),8942858,13552082447
Kerala,thrissur,2022,Q2 (Apr - Jun),8767715,13850991972
Kerala,kollam,2022,Q2 (Apr - Jun),5799455,10109273068
Kerala,kannur,2022,Q2 (Apr - Jun),5415196,8864093942
Kerala,palakkad,2022,Q2 (Apr - Jun),4998295,8233196635
Kerala,kottayam,2022,Q2 (Apr - Jun),4440370,7095672952
Kerala,alappuzha,2022,Q2 (Apr - Jun),4151240,6503782725
Ladakh,leh ladakh,2022,Q2 (Apr - Jun),888735,2898954648
Ladakh,kargil,2022,Q2 (Apr - Jun),229338,644363529
Lakshadweep,lakshadweep,2022,Q2 (Apr - Jun),17569,55929601
Madhya Pradesh,bhopal,2022,Q2 (Apr - Jun),185588829,255910395858
Madhya Pradesh,indore,2022,Q2 (Apr - Jun),94002709,130634964642
Madhya Pradesh,gwalior,2022,Q2 (Apr - Jun),18027874,32093579424
Madhya Pradesh,jabalpur,2022,Q2 (Apr - Jun),16889784,27629576719
Madhya Pradesh,ujjain,2022,Q2 (Apr - Jun),12860422,22270090166
Madhya Pradesh,dhar,2022,Q2 (Apr - Jun),11567048,18840900182
Madhya Pradesh,dewas,2022,Q2 (Apr - Jun),9969749,16816037627
Madhya Pradesh,chhindwara,2022,Q2 (Apr - Jun),8962440,14596356954
Madhya Pradesh,sehore,2022,Q2 (Apr - Jun),8725327,14417789308
Madhya Pradesh,rewa,2022,Q2 (Apr - Jun),8417985,16928268530
Maharashtra,pune,2022,Q2 (Apr - Jun),520321567,620747087392
Maharashtra,mumbai suburban,2022,Q2 (Apr - Jun),125227570,172590494011
Maharashtra,washim,2022,Q2 (Apr - Jun),98129806,175926949614
Maharashtra,thane,2022,Q2 (Apr - Jun),76359706,103706480304
Maharashtra,nashik,2022,Q2 (Apr - Jun),69128782,103031323327
Maharashtra,aurangabad,2022,Q2 (Apr - Jun),55248137,75915458866
Maharashtra,nagpur,2022,Q2 (Apr - Jun),52065290,75751126721
Maharashtra,ahmednagar,2022,Q2 (Apr - Jun),42201172,72250021262
Maharashtra,solapur,2022,Q2 (Apr - Jun),41690075,74367210007
Maharashtra,raigad,2022,Q2 (Apr - Jun),26465986,34460851150
Manipur,imphal west,2022,Q2 (Apr - Jun),4858000,11035105413
Manipur,imphal east,2022,Q2 (Apr - Jun),334382,1017003992
Manipur,thoubal,2022,Q2 (Apr - Jun),179962,489921006
Manipur,bishnupur,2022,Q2 (Apr - Jun),132234,427663723
Manipur,churachandpur,2022,Q2 (Apr - Jun),130821,445674066
Manipur,kangpokpi,2022,Q2 (Apr - Jun),127346,360381229
Manipur,tamenglong,2022,Q2 (Apr - Jun),48779,158669784
Manipur,ukhrul,2022,Q2 (Apr - Jun),48388,165524493
Manipur,kakching,2022,Q2 (Apr - Jun),45754,124881636
Manipur,chandel,2022,Q2 (Apr - Jun),44845,161255425
Meghalaya,east khasi hills,2022,Q2 (Apr - Jun),853333,2156500112
Meghalaya,west garo hills,2022,Q2 (Apr - Jun),392151,1150602954
Meghalaya,ribhoi,2022,Q2 (Apr - Jun),337102,755786725
Meghalaya,east jaintia hills,2022,Q2 (Apr - Jun),193196,502640751
Meghalaya,west jaintia hills,2022,Q2 (Apr - Jun),56272,152394109
Meghalaya,east garo hills,2022,Q2 (Apr - Jun),46150,106793207
Meghalaya,north garo hills,2022,Q2 (Apr - Jun),44965,92496675
Meghalaya,south west garo hills,2022,Q2 (Apr - Jun),43006,118240788
Meghalaya,south garo hills,2022,Q2 (Apr - Jun),33680,92292848
Meghalaya,west khasi hills,2022,Q2 (Apr - Jun),31223,103764884
Mizoram,aizawl,2022,Q2 (Apr - Jun),364786,1137178791
Mizoram,lunglei,2022,Q2 (Apr - Jun),71974,216551898
Mizoram,lawngtlai,2022,Q2 (Apr - Jun),55575,178078191
Mizoram,kolasib,2022,Q2 (Apr - Jun),44824,125315221
Mizoram,mamit,2022,Q2 (Apr - Jun),35643,98025373
Mizoram,champhai,2022,Q2 (Apr - Jun),30607,103805199
Mizoram,serchhip,2022,Q2 (Apr - Jun),24248,72294618
Mizoram,saiha,2022,Q2 (Apr - Jun),16320,71937273
Nagaland,dimapur,2022,Q2 (Apr - Jun),1334969,3611270476
Nagaland,kohima,2022,Q2 (Apr - Jun),308395,886866183
Nagaland,mokokchung,2022,Q2 (Apr - Jun),77214,244058058
Nagaland,mon,2022,Q2 (Apr - Jun),69381,223341368
Nagaland,wokha,2022,Q2 (Apr - Jun),53721,145247750
Nagaland,phek,2022,Q2 (Apr - Jun),47255,163573534
Nagaland,tuensang,2022,Q2 (Apr - Jun),45170,164759286
Nagaland,zunheboto,2022,Q2 (Apr - Jun),32898,100740614
Nagaland,peren,2022,Q2 (Apr - Jun),24587,76072297
Nagaland,kiphire,2022,Q2 (Apr - Jun),20492,71074150
Odisha,khordha,2022,Q2 (Apr - Jun),124986765,174299128204
Odisha,cuttack,2022,Q2 (Apr - Jun),22544912,36561231371
Odisha,ganjam,2022,Q2 (Apr - Jun),17162973,34095586248
Odisha,jajapur,2022,Q2 (Apr - Jun),12788486,20441535607
Odisha,baleshwar,2022,Q2 (Apr - Jun),12044394,22154827661
Odisha,puri,2022,Q2 (Apr - Jun),11076675,17846685658
Odisha,sundargarh,2022,Q2 (Apr - Jun),10183902,18077191337
Odisha,kendujhar,2022,Q2 (Apr - Jun),8741853,16383523040
Odisha,bhadrak,2022,Q2 (Apr - Jun),8276685,14146459101
Odisha,anugul,2022,Q2 (Apr - Jun),7523854,13937160595
Puducherry,puducherry,2022,Q2 (Apr - Jun),7617058,11822245859
Puducherry,yanam,2022,Q2 (Apr - Jun),481753,963312236
Puducherry,karaikal,2022,Q2 (Apr - Jun),417480,788877561
Puducherry,mahe,2022,Q2 (Apr - Jun),127396,204309598
Punjab,ludhiana,2022,Q2 (Apr - Jun),26982785,46924183892
Punjab,sas nagar,2022,Q2 (Apr - Jun),10260992,13821174897
Punjab,amritsar,2022,Q2 (Apr - Jun),4934930,11388945408
Punjab,jalandhar,2022,Q2 (Apr - Jun),4368370,8843362969
Punjab,patiala,2022,Q2 (Apr - Jun),3836784,8150713456
Punjab,bathinda,2022,Q2 (Apr - Jun),2774270,5859074278
Punjab,fazilka,2022,Q2 (Apr - Jun),2322893,5235266714
Punjab,kapurthala,2022,Q2 (Apr - Jun),1900455,2826285167
Punjab,pathankot,2022,Q2 (Apr - Jun),1733490,3654246286
Punjab,sangrur,2022,Q2 (Apr - Jun),1640279,3950202304
Rajasthan,jaipur,2022,Q2 (Apr - Jun),314511010,497492495896
Rajasthan,alwar,2022,Q2 (Apr - Jun),31488094,50746151172
Rajasthan,jodhpur,2022,Q2 (Apr - Jun),31463295,61614349060
Rajasthan,kota,2022,Q2 (Apr - Jun),22930803,36055197912
Rajasthan,ajmer,2022,Q2 (Apr - Jun),20900496,40715583331
Rajasthan,bhilwara,2022,Q2 (Apr - Jun),20131391,38273076738
Rajasthan,sikar,2022,Q2 (Apr - Jun),19932783,40102076741
Rajasthan,udaipur,2022,Q2 (Apr - Jun),15896129,24912652507
Rajasthan,nagaur,2022,Q2 (Apr - Jun),14631304,33408260595
Rajasthan,bikaner,2022,Q2 (Apr - Jun),13694139,26087476960
Sikkim,east,2022,Q2 (Apr - Jun),1540255,3736097005
Sikkim,south,2022,Q2 (Apr - Jun),391808,756330708
Sikkim,west,2022,Q2 (Apr - Jun),215921,578171483
Sikkim,north,2022,Q2 (Apr - Jun),174097,540506472
Tamil Nadu,chennai,2022,Q2 (Apr - Jun),105344784,154665269695
Tamil Nadu,coimbatore,2022,Q2 (Apr - Jun),36695888,59260276493
Tamil Nadu,thiruvallur,2022,Q2 (Apr - Jun),25490825,40588215771
Tamil Nadu,chengalpattu,2022,Q2 (Apr - Jun),25456618,33118244166
Tamil Nadu,salem,2022,Q2 (Apr - Jun),16106627,30338068694
Tamil Nadu,kancheepuram,2022,Q2 (Apr - Jun),15868496,22731542491
Tamil Nadu,tiruppur,2022,Q2 (Apr - Jun),15482000,23838727353
Tamil Nadu,krishnagiri,2022,Q2 (Apr - Jun),13942838,24721054679
Tamil Nadu,madurai,2022,Q2 (Apr - Jun),8320838,17264493941
Tamil Nadu,erode,2022,Q2 (Apr - Jun),8037374,14313011584
Telangana,hyderabad,2022,Q2 (Apr - Jun),446470234,775908693266
Telangana,rangareddy,2022,Q2 (Apr - Jun),161888380,267052522620
Telangana,medchal malkajgiri,2022,Q2 (Apr - Jun),134114768,221257316347
Telangana,warangal urban,2022,Q2 (Apr - Jun),32791256,66551476649
Telangana,sangareddy,2022,Q2 (Apr - Jun),32680472,59585382581
Telangana,nalgonda,2022,Q2 (Apr - Jun),19977314,44558915742
Telangana,khammam,2022,Q2 (Apr - Jun),17688119,40474391433
Telangana,karimnagar,2022,Q2 (Apr - Jun),17621343,38465054891
Telangana,nizamabad,2022,Q2 (Apr - Jun),16389018,40970987322
Telangana,siddipet,2022,Q2 (Apr - Jun),13598517,29087166428
Tripura,west tripura,2022,Q2 (Apr - Jun),1654938,2957075284
Tripura,north tripura,2022,Q2 (Apr - Jun),347933,745615506
Tripura,sepahijala,2022,Q2 (Apr - Jun),301211,703075146
Tripura,south tripura,2022,Q2 (Apr - Jun),270412,649809730
Tripura,gomati,2022,Q2 (Apr - Jun),269581,581885804
Tripura,dhalai,2022,Q2 (Apr - Jun),258585,545900041
Tripura,unakoti,2022,Q2 (Apr - Jun),168534,380245834
Tripura,khowai,2022,Q2 (Apr - Jun),147470,314663693
Uttar Pradesh,lucknow,2022,Q2 (Apr - Jun),102123625,164056107244
Uttar Pradesh,gautam buddha nagar,2022,Q2 (Apr - Jun),74160647,87828388050
Uttar Pradesh,ghaziabad,2022,Q2 (Apr - Jun),37739024,59183436240
Uttar Pradesh,meerut,2022,Q2 (Apr - Jun),22419976,38399767082
Uttar Pradesh,prayagraj,2022,Q2 (Apr - Jun),20833684,34267771491
Uttar Pradesh,kanpur nagar,2022,Q2 (Apr - Jun),18142630,32679093848
Uttar Pradesh,agra,2022,Q2 (Apr - Jun),17306092,31826611654
Uttar Pradesh,varanasi,2022,Q2 (Apr - Jun),16290241,29105585945
Uttar Pradesh,gorakhpur,2022,Q2 (Apr - Jun),14066992,28691435244
Uttar Pradesh,aligarh,2022,Q2 (Apr - Jun),11491914,20498359414
Uttarakhand,dehradun,2022,Q2 (Apr - Jun),28405360,40081073999
Uttarakhand,haridwar,2022,Q2 (Apr - Jun),10586018,16128591903
Uttarakhand,udham singh nagar,2022,Q2 (Apr - Jun),7173658,11516900702
Uttarakhand,nainital,2022,Q2 (Apr - Jun),4229607,6957275629
Uttarakhand,pauri garhwal,2022,Q2 (Apr - Jun),1914947,2946932725
Uttarakhand,tehri garhwal,2022,Q2 (Apr - Jun),1595144,2551688400
Uttarakhand,almora,2022,Q2 (Apr - Jun),917436,1470548875
Uttarakhand,pithoragarh,2022,Q2 (Apr - Jun),744947,1370280861
Uttarakhand,chamoli,2022,Q2 (Apr - Jun),724863,1456305122
Uttarakhand,rudraprayag,2022,Q2 (Apr - Jun),555674,1343191881
West Bengal,kolkata,2022,Q2 (Apr - Jun),94525113,185459902953
West Bengal,north twenty four parganas,2022,Q2 (Apr - Jun),39542212,71420194039
West Bengal,howrah,2022,Q2 (Apr - Jun),26848389,48444965297
West Bengal,murshidabad,2022,Q2 (Apr - Jun),18656132,48239202742
West Bengal,purba medinipur,2022,Q2 (Apr - Jun),13947269,33925841807
West Bengal,south twenty four parganas,2022,Q2 (Apr - Jun),13499039,31391822584
West Bengal,hooghly,2022,Q2 (Apr - Jun),12160484,24931277877
West Bengal,paschim bardhaman,2022,Q2 (Apr - Jun),12056490,21013580033
West Bengal,nadia,2022,Q2 (Apr - Jun),11642703,26531299344
West Bengal,paschim medinipur,2022,Q2 (Apr - Jun),10862436,23376063738
Andaman & Nicobar,south andaman,2022,Q3 (Jul - Sep),1455255,2967719400
Andaman & Nicobar,north and middle andaman,2022,Q3 (Jul - Sep),79574,211581970
Andaman & Nicobar,nicobars,2022,Q3 (Jul - Sep),49550,131330400
Andhra Pradesh,visakhapatnam,2022,Q3 (Jul - Sep),97434546,181124419863
Andhra Pradesh,krishna,2022,Q3 (Jul - Sep),71051144,153770559025
Andhra Pradesh,chittoor,2022,Q3 (Jul - Sep),65751781,133053581631
Andhra Pradesh,guntur,2022,Q3 (Jul - Sep),65612317,141588522953
Andhra Pradesh,east godavari,2022,Q3 (Jul - Sep),61467134,129677722169
Andhra Pradesh,anantapur,2022,Q3 (Jul - Sep),45165363,97735649608
Andhra Pradesh,west godavari,2022,Q3 (Jul - Sep),43635951,101706854744
Andhra Pradesh,spsr nellore,2022,Q3 (Jul - Sep),42116582,95099325968
Andhra Pradesh,kurnool,2022,Q3 (Jul - Sep),39557913,88415335176
Andhra Pradesh,prakasam,2022,Q3 (Jul - Sep),35376080,87475230073
Arunachal Pradesh,papum pare,2022,Q3 (Jul - Sep),1651143,3211809407
Arunachal Pradesh,west kameng,2022,Q3 (Jul - Sep),371632,945171308
Arunachal Pradesh,east siang,2022,Q3 (Jul - Sep),286766,594752976
Arunachal Pradesh,lohit,2022,Q3 (Jul - Sep),236792,461745616
Arunachal Pradesh,changlang,2022,Q3 (Jul - Sep),216609,492535245
Arunachal Pradesh,namsai,2022,Q3 (Jul - Sep),151676,277199997
Arunachal Pradesh,tawang,2022,Q3 (Jul - Sep),138313,514855579
Arunachal Pradesh,west siang,2022,Q3 (Jul - Sep),136332,395192937
Arunachal Pradesh,lower dibang valley,2022,Q3 (Jul - Sep),112848,273001216
Arunachal Pradesh,lower subansiri,2022,Q3 (Jul - Sep),109261,285712248
Assam,kamrup metropolitan,2022,Q3 (Jul - Sep),39606017,69410860235
Assam,barpeta,2022,Q3 (Jul - Sep),4561028,9149960686
Assam,sonitpur,2022,Q3 (Jul - Sep),3096898,5410346627
Assam,nagaon,2022,Q3 (Jul - Sep),2968058,6558107158
Assam,cachar,2022,Q3 (Jul - Sep),2665315,5192449137
Assam,kamrup,2022,Q3 (Jul - Sep),2430234,4614592326
Assam,dibrugarh,2022,Q3 (Jul - Sep),2307181,3933628296
Assam,jorhat,2022,Q3 (Jul - Sep),2264530,3694675386
Assam,dhubri,2022,Q3 (Jul - Sep),2223747,4556385241
Assam,goalpara,2022,Q3 (Jul - Sep),2054687,4590076568
Bihar,patna,2022,Q3 (Jul - Sep),188665398,298860414441
Bihar,muzaffarpur,2022,Q3 (Jul - Sep),16912765,33481627797
Bihar,purbi champaran,2022,Q3 (Jul - Sep),14515173,28167506672
Bihar,samastipur,2022,Q3 (Jul - Sep),12531008,23600501220
Bihar,sitamarhi,2022,Q3 (Jul - Sep),12134163,22642688423
Bihar,pashchim champaran,2022,Q3 (Jul - Sep),11723439,21455732877
Bihar,gaya,2022,Q3 (Jul - Sep),11189071,23491978226
Bihar,saran,2022,Q3 (Jul - Sep),10802033,20973427431
Bihar,darbhanga,2022,Q3 (Jul - Sep),10324556,19863946497
Bihar,madhubani,2022,Q3 (Jul - Sep),9999220,19516793344
Chandigarh,chandigarh,2022,Q3 (Jul - Sep),13478173,20559757737
Chhattisgarh,raipur,2022,Q3 (Jul - Sep),40322093,55869046982
Chhattisgarh,durg,2022,Q3 (Jul - Sep),40201479,51553772130
Chhattisgarh,bilaspur,2022,Q3 (Jul - Sep),13659373,17597668488
Chhattisgarh,raigarh,2022,Q3 (Jul - Sep),7689276,10922658445
Chhattisgarh,korba,2022,Q3 (Jul - Sep),6608931,8648711540
Chhattisgarh,janjgir champa,2022,Q3 (Jul - Sep),6191246,8376914109
Chhattisgarh,rajnandgaon,2022,Q3 (Jul - Sep),4236901,6526559476
Chhattisgarh,baloda bazar,2022,Q3 (Jul - Sep),3792643,5461550646
Chhattisgarh,surguja,2022,Q3 (Jul - Sep),3762924,5443547309
Chhattisgarh,mahasamund,2022,Q3 (Jul - Sep),3300018,5221786624
Dadra and Nagar Haveli and Daman and Diu,dadra and nagar haveli,2022,Q3 (Jul - Sep),3999361,4602085602
Dadra and Nagar Haveli and Daman and Diu,daman,2022,Q3 (Jul - Sep),2317701,2638822275
